user_id,trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior_frequentsearcher,search_behavior_occasionalsearcher,search_behavior_raresearcher
5344,,830.8647002202005,4.0,7.087452236647133,True,False,False
5345,8.0,496.85707973820126,4.0,34.25615253918822,True,False,False
5346,4.0,568.2276091422428,5.0,60.97855070893616,False,True,False
5347,6.0,622.3055867534774,4.0,,False,True,False
5348,4.0,598.6189933647546,8.0,14.711983212300794,False,False,True
5349,5.0,664.1277783072458,2.0,,False,True,False
5350,4.0,228.8236120036545,9.0,63.913258005437804,False,False,True
5351,5.0,662.7746714214417,4.0,11.554194534637361,False,True,False
5352,,486.3340559038716,9.0,32.79103132583486,False,False,True
5353,9.0,426.26737098396586,2.0,64.49667905402008,True,False,False
5354,4.0,,6.0,7.428968029938289,False,True,False
5355,6.0,484.2779077343405,8.0,7.0194000400697645,False,True,False
5356,3.0,437.718436858457,5.0,17.421482551200143,False,False,True
5357,6.0,384.5711681966139,9.0,6.178357159175646,False,False,True
5358,6.0,511.22385467353746,2.0,1.922921623791337,False,False,True
5359,,500.513585628625,9.0,11.939695790645146,False,False,True
5360,5.0,608.1343119426582,3.0,64.3850481359721,False,False,True
5361,6.0,513.1502213120846,6.0,5.2849491531659405,False,True,False
5362,3.0,398.3185391501253,3.0,27.33931490269901,False,False,True
5363,7.0,632.7636550362805,7.0,5.17579535357908,False,False,True
5364,6.0,539.7145582335158,3.0,15.67641468432013,False,False,True
5365,6.0,361.94318427049734,1.0,74.53824277092195,True,False,False
5366,4.0,517.6186930281732,1.0,26.345874273493262,True,False,False
5367,10.0,286.3843818708905,,79.4380409923082,False,False,True
5368,6.0,491.6319117418499,2.0,3.184836117854741,False,True,False
5369,4.0,474.20807159614276,7.0,70.60207776795748,False,False,True
5370,5.0,489.85214257838896,5.0,13.212585661950168,False,True,False
5371,5.0,658.4828780042816,1.0,4.5126032769979085,False,False,True
5372,7.0,725.1345224653855,1.0,19.115947644704438,True,False,False
5373,6.0,750.8984181273884,3.0,64.675194520161,True,False,False
5374,,308.90884923989563,,62.863993148808646,False,True,False
5375,3.0,594.7036511262256,8.0,17.22539629888218,False,True,False
5376,2.0,259.1874733913415,6.0,54.039962259085364,False,False,True
5377,2.0,473.84673416210694,8.0,12.527234331476727,False,False,True
5378,,499.90071579854424,2.0,0.7538943132578418,True,False,False
5379,7.0,382.54138805188614,8.0,65.67681850749307,False,True,False
5380,3.0,500.74332927856926,3.0,10.566542631766719,True,False,False
5381,9.0,445.0675662201556,1.0,113.87045528730879,True,False,False
5382,3.0,703.124812723657,8.0,42.46756519754004,False,False,True
5383,8.0,609.8250265611302,7.0,69.78645149091733,True,False,False
5384,4.0,485.52496239621024,3.0,16.32581074652527,False,False,True
5385,,349.7601370641646,3.0,0.022879877319354976,True,False,False
5386,,329.5356895381756,7.0,29.483596801452187,False,False,True
5387,6.0,649.2147037484028,9.0,7.139244633564421,False,False,True
5388,4.0,332.51160140495506,1.0,62.060107640359774,True,False,False
5389,4.0,410.5476675031893,6.0,2.887905150187364,False,True,False
5390,6.0,536.3331500260119,8.0,36.907178457233876,False,True,False
5391,7.0,412.02321794704676,3.0,21.56992072624486,True,False,False
5392,3.0,109.4660357322345,8.0,6.203890262183632,True,False,False
5393,5.0,635.5256697224291,3.0,33.95975675172427,True,False,False
5394,0.0,522.8437977240811,9.0,1.5419334743443038,False,False,True
5395,4.0,804.6557553313278,5.0,22.818835905847312,False,False,True
5396,6.0,601.0400994775331,3.0,11.55625750824442,False,False,True
5397,8.0,356.8468302627216,4.0,4.534271830784137,False,False,True
5398,,669.8689286717592,4.0,19.778383639218216,False,False,True
5399,6.0,457.574977255261,1.0,50.52858773998801,False,True,False
5400,3.0,448.7367165413832,4.0,2.3060607966407396,False,False,True
5401,5.0,454.4345172184761,8.0,45.00864425453212,False,False,True
5402,3.0,510.8854242050419,7.0,38.19094923887316,False,False,True
5403,2.0,601.8164863624647,3.0,10.862965260338202,False,False,True
5404,6.0,383.89894101482423,7.0,48.15886846120751,False,False,True
5405,1.0,682.1396532417189,4.0,78.601916090081,True,False,False
5406,3.0,513.6244434936342,4.0,11.196453097782374,True,False,False
5407,6.0,407.4692505707165,3.0,9.971038746252994,False,True,False
5408,5.0,724.2194883152163,9.0,28.31088701018588,False,True,False
5409,9.0,559.1194937388328,9.0,,False,False,True
5410,3.0,347.4576753166292,1.0,31.52750200790217,False,False,True
5411,8.0,498.88764031684303,6.0,22.788869806285163,False,True,False
5412,4.0,,3.0,26.686609324480738,True,False,False
5413,3.0,522.5245353990106,,22.407542312247084,False,False,True
5414,5.0,406.8998790162052,1.0,22.93092297829062,False,True,False
5415,,678.3298409122872,4.0,13.923530024767642,False,False,True
5416,4.0,327.592862445444,2.0,49.12349653674465,True,False,False
5417,4.0,470.91075890456995,6.0,36.36279798006227,True,False,False
5418,8.0,329.98213091662717,3.0,44.9509823471526,False,False,True
5419,5.0,531.9654948040068,2.0,42.93473483304053,False,True,False
5420,,719.6988266624967,2.0,16.062839223025044,True,False,False
5421,8.0,494.5032755340769,2.0,43.330060053150966,False,True,False
5422,9.0,464.6052494354081,9.0,49.171503660263284,False,True,False
5423,8.0,799.2251775492031,3.0,145.61515967488987,True,False,False
5424,3.0,289.738952657788,1.0,38.00830756629676,False,False,True
5425,7.0,817.1731793721403,3.0,25.31517079706374,False,False,True
5426,4.0,588.2277289905124,9.0,74.40104408474332,True,False,False
5427,4.0,410.5774963444363,5.0,10.848706761277715,True,False,False
5428,,596.3437081210245,5.0,,False,False,True
5429,,601.5625749352389,5.0,42.34715590701365,False,True,False
5430,5.0,611.0569557236907,3.0,6.107301762392845,True,False,False
5431,3.0,342.6305461183969,8.0,10.70790880227608,False,False,True
5432,7.0,,8.0,85.23285221185563,False,False,True
5433,5.0,608.1566440224224,8.0,61.026110145351964,False,True,False
5434,3.0,556.6110137001532,9.0,72.04430728194107,True,False,False
5435,4.0,571.7563642869634,4.0,20.378746854830876,True,False,False
5436,2.0,414.06378166733515,4.0,20.33614338872913,False,False,True
5437,4.0,625.5036541900809,3.0,27.3350689160319,False,False,True
5438,8.0,600.6862406535372,7.0,46.22418262077865,True,False,False
5439,5.0,307.3881152424922,3.0,27.81776812046573,False,False,True
5440,4.0,272.0335733621206,1.0,32.914669781569536,False,False,True
5441,5.0,,2.0,8.06797003352181,False,True,False
5442,1.0,701.4827066523978,,16.524320042580097,True,False,False
5443,5.0,595.3185738964872,7.0,4.279852402239753,False,False,True
5444,7.0,338.652509547533,3.0,23.205439379882485,False,False,True
5445,5.0,470.06682050804847,3.0,24.275512159856724,True,False,False
5446,11.0,498.5095776305188,5.0,80.63962501965486,False,True,False
5447,4.0,597.3457017498138,3.0,,False,False,True
5448,3.0,553.6453023625108,3.0,41.48077351012413,True,False,False
5449,6.0,393.71619391865545,8.0,22.111331506034574,False,False,True
5450,2.0,566.3958783776378,,4.752215758450983,False,False,True
5451,6.0,449.9533297762515,6.0,1.5587147127692478,False,False,True
5452,5.0,,2.0,3.2185288065054407,False,False,True
5453,5.0,267.8681038360723,9.0,42.949362651578504,False,True,False
5454,6.0,424.85981805489405,3.0,35.59127636251834,True,False,False
5455,3.0,453.7605625580702,3.0,21.332018726735278,True,False,False
5456,9.0,557.6410900974483,2.0,40.11736797696678,False,False,True
5457,7.0,668.810308160166,6.0,20.204424999413842,True,False,False
5458,6.0,448.74759976217535,8.0,7.146175175993156,False,True,False
5459,6.0,441.47991842695274,4.0,48.30991894155174,False,True,False
5460,4.0,615.5603713981468,2.0,0.5458582842940467,False,True,False
5461,5.0,328.67286998453227,2.0,12.84860278521682,True,False,False
5462,6.0,329.2363746763074,4.0,7.8939714463699175,False,False,True
5463,6.0,512.8094926657052,9.0,8.667899579641807,False,True,False
5464,4.0,714.0466026280149,9.0,,False,True,False
5465,6.0,468.8795540738722,5.0,9.621186774436918,True,False,False
5466,5.0,582.3287241701029,1.0,29.444792357121518,False,True,False
5467,9.0,453.77193071512386,7.0,6.158737377235626,False,False,True
5468,7.0,515.4630689760326,8.0,30.477766334153568,True,False,False
5469,4.0,696.0015584236685,1.0,10.862968654246446,False,True,False
5470,9.0,292.83394987740496,2.0,,True,False,False
5471,6.0,,7.0,7.81921390097896,True,False,False
5472,8.0,679.5064297100917,3.0,27.45118622128859,True,False,False
5473,4.0,489.60017954464536,7.0,6.922232207698663,True,False,False
5474,7.0,,6.0,59.51538181757361,False,True,False
5475,6.0,461.2531238549659,5.0,19.73107246829425,False,True,False
5476,7.0,408.28621701036036,5.0,3.794829924134856,False,True,False
5477,6.0,521.4191049083238,6.0,74.4801503123857,True,False,False
5478,2.0,315.30169441366434,,66.9871471747314,False,True,False
5479,7.0,496.38791577819006,6.0,18.716881791234943,False,False,True
5480,1.0,769.1106474104254,7.0,,True,False,False
5481,4.0,646.8941647977435,3.0,5.9006729614452516,False,False,True
5482,6.0,469.30915102157246,3.0,32.895226809964164,False,False,True
5483,10.0,628.7226966248513,3.0,15.677567769445108,False,True,False
5484,5.0,561.1311727506246,2.0,12.017799445880094,False,True,False
5485,5.0,679.3813158874975,,22.8411154804602,True,False,False
5486,4.0,538.6242419317633,5.0,39.0756397622838,False,True,False
5487,7.0,490.75066424588596,6.0,29.398950758817364,False,True,False
5488,6.0,407.1041936831976,3.0,17.84413447199495,False,True,False
5489,5.0,846.4964483810143,7.0,10.154402921581875,False,True,False
5490,3.0,474.8765994185661,1.0,83.04490500668881,False,True,False
5491,7.0,642.8752410221431,9.0,39.527741092551715,True,False,False
5492,5.0,457.5439480122337,3.0,77.87111865109397,False,True,False
5493,1.0,496.1515290391706,5.0,40.57783732852585,True,False,False
5494,9.0,470.98843546340674,5.0,,False,False,True
5495,5.0,433.4606503267912,9.0,6.83550747023366,False,True,False
5496,3.0,782.0269857873038,1.0,39.809523394369975,True,False,False
5497,5.0,,2.0,81.700185616217,False,True,False
5498,4.0,671.6018147909194,3.0,26.487564018863672,True,False,False
5499,5.0,401.5942247901062,6.0,26.966350891675933,False,False,True
5500,3.0,,1.0,0.5932582456334637,False,False,True
5501,4.0,467.2143675422082,1.0,23.92742018265875,False,False,True
5502,5.0,616.994355144648,8.0,27.01926727469251,True,False,False
5503,4.0,433.22354663005797,1.0,23.97523961165174,True,False,False
5504,,563.1496276703198,6.0,,True,False,False
5505,5.0,497.3585580765918,8.0,29.83771980674488,False,True,False
5506,6.0,397.03227594043796,3.0,61.46374770090026,True,False,False
5507,,557.1929379635533,,0.8233859205814864,True,False,False
5508,11.0,467.17718252050304,9.0,62.30923641140282,False,True,False
5509,3.0,464.8541675523706,6.0,3.4852233402080137,False,False,True
5510,8.0,168.34210484035862,8.0,2.8734815947105705,True,False,False
5511,,644.8830592704394,4.0,1.2055326383267992,True,False,False
5512,2.0,190.62993384371265,7.0,20.23783776587165,False,True,False
5513,3.0,688.050389537442,8.0,33.147425054994386,False,True,False
5514,4.0,409.3052097492712,4.0,35.81562149160402,False,False,True
5515,5.0,276.70927759415133,7.0,6.663717959676197,False,True,False
5516,7.0,491.45235091647805,7.0,28.15148995548731,True,False,False
5517,6.0,553.2482775277028,5.0,21.514754908134385,False,True,False
5518,6.0,154.0097710069984,8.0,32.09368820684628,False,False,True
5519,1.0,500.76415566692367,1.0,43.69925450496863,False,True,False
5520,4.0,539.1203553343655,3.0,91.69669697006303,False,False,True
5521,0.0,549.8728673156113,8.0,45.30773015424025,False,True,False
5522,5.0,682.9492851160134,7.0,95.9989479237503,True,False,False
5523,5.0,714.0492591878863,6.0,2.723650953806087,False,False,True
5524,2.0,295.67895561717296,7.0,73.33801584912744,False,False,True
5525,8.0,774.7713953834497,3.0,22.691401741199464,True,False,False
5526,3.0,724.656038746699,4.0,13.918196362120588,False,False,True
5527,0.0,374.6347147301576,,23.659675568683205,False,False,True
5528,7.0,478.9786814395081,9.0,1.8105512959560888,True,False,False
5529,8.0,340.6391083457481,1.0,24.024434745550984,False,True,False
5530,6.0,614.1254137266866,2.0,83.67215112016896,True,False,False
5531,6.0,695.6591433737892,9.0,31.603389773598465,True,False,False
5532,2.0,417.142315889602,8.0,30.86803201108614,False,True,False
5533,10.0,656.0682839058292,9.0,9.641085208404855,True,False,False
5534,3.0,563.0819876063944,9.0,16.068781926303323,True,False,False
5535,3.0,777.222352121277,7.0,35.64806183611507,True,False,False
5536,6.0,454.35666649926964,1.0,32.37972635747638,False,False,True
5537,5.0,,,2.02016829112498,False,False,True
5538,10.0,459.92471050428645,7.0,13.690114017001891,False,False,True
5539,3.0,,2.0,10.229928521212377,False,True,False
5540,5.0,511.27300553875625,8.0,39.159922442216526,False,True,False
5541,3.0,315.1313320232879,6.0,,False,True,False
5542,7.0,478.30181621213774,3.0,58.890107437620856,True,False,False
5543,8.0,404.34563946417876,5.0,3.261508085941024,True,False,False
5544,7.0,465.80862683324256,8.0,,False,True,False
5545,5.0,566.2678734066411,4.0,32.29536599678852,True,False,False
5546,5.0,387.09740810482543,8.0,25.65318035034317,False,True,False
5547,4.0,520.963339920811,4.0,19.19247522835876,True,False,False
5548,9.0,,7.0,30.849732088580744,False,True,False
5549,5.0,298.82864999385913,3.0,55.743258673601,False,True,False
5550,3.0,456.40393679138754,1.0,12.502899113393308,False,False,True
5551,4.0,516.6596253376749,9.0,14.47616674069755,False,True,False
5552,3.0,435.0037890447335,4.0,27.238509925414863,False,True,False
5553,5.0,745.6307554246496,7.0,9.057135322133163,True,False,False
5554,6.0,615.8531389151083,,36.636575633805016,False,False,True
5555,4.0,524.9849391038299,5.0,33.826875909500785,True,False,False
5556,5.0,456.0610673010913,2.0,3.683032148301329,True,False,False
5557,3.0,577.0330373067825,1.0,56.91451535593909,True,False,False
5558,4.0,417.0486742461187,8.0,39.8016732479854,True,False,False
5559,4.0,,6.0,16.21690476999849,False,True,False
5560,7.0,562.7777038850571,,84.3649194656617,True,False,False
5561,7.0,711.35278561512,5.0,100.11678895714613,False,True,False
5562,7.0,471.2791280479772,4.0,9.82158086077508,True,False,False
5563,5.0,278.12798203165744,,36.324161025443246,True,False,False
5564,6.0,571.4866235849619,3.0,181.38155713452826,False,True,False
5565,11.0,127.50851226673325,6.0,11.900072345087668,False,True,False
5566,6.0,252.4844949571047,7.0,61.29683159202868,False,False,True
5567,1.0,488.28541121136004,5.0,38.645311670132735,False,False,True
5568,8.0,475.4470973052119,1.0,37.723114459839984,False,False,True
5569,1.0,652.4180186010528,3.0,3.7831008462238778,False,False,True
5570,4.0,421.8649776050978,9.0,8.036317475008461,False,False,True
5571,8.0,614.7746441306995,7.0,30.487116642259046,False,True,False
5572,4.0,555.465496400789,4.0,26.63839947899252,False,True,False
5573,4.0,692.4153896181953,1.0,56.99260166806516,False,True,False
5574,6.0,291.0364929948729,2.0,1.217615517761887,False,False,True
5575,8.0,224.25571832880615,5.0,30.173242632351133,True,False,False
5576,4.0,671.3539381337807,3.0,,False,False,True
5577,4.0,669.2188150846443,6.0,,False,True,False
5578,7.0,659.9569137139913,7.0,7.802647825468514,True,False,False
5579,4.0,302.8632354915012,3.0,6.128054039645275,True,False,False
5580,,287.8754721711551,5.0,8.155714680402692,False,False,True
5581,8.0,434.4687721274941,3.0,0.6597918693986855,True,False,False
5582,3.0,536.0176603302006,5.0,18.507407198017873,False,True,False
5583,,773.7629073777157,4.0,44.50330315836085,False,False,True
5584,4.0,365.1360174496464,4.0,48.600434312089384,False,False,True
5585,7.0,156.12861956369875,4.0,25.77544655815761,False,False,True
5586,2.0,488.29521635998884,1.0,59.18196454794131,False,False,True
5587,3.0,687.9884432109195,5.0,46.289148274872275,False,False,True
5588,5.0,594.4186080675806,8.0,14.437394075959853,False,True,False
5589,7.0,343.968883470792,1.0,25.46200998948318,False,False,True
5590,5.0,612.7214369667806,,9.806552857501282,False,False,True
5591,,416.33807635357107,3.0,42.26766163246706,False,True,False
5592,3.0,328.27910774477886,6.0,,False,True,False
5593,7.0,329.7026238228504,4.0,6.153558822931813,False,True,False
5594,9.0,511.750258808733,2.0,9.795549580371187,False,True,False
5595,2.0,,3.0,6.558717496459464,True,False,False
5596,,672.2045222423262,1.0,6.053985843845031,True,False,False
5597,4.0,562.3209618335705,5.0,11.33030569103889,False,False,True
5598,,341.8621040434601,2.0,41.35280078478735,True,False,False
5599,3.0,424.66568626842184,5.0,17.586918327079964,False,False,True
5600,4.0,441.2665420857387,9.0,1.107558299378706,True,False,False
5601,4.0,184.25690657520136,9.0,17.591857973242043,True,False,False
5602,2.0,636.6457613536804,8.0,31.156555149137834,False,True,False
5603,9.0,,7.0,63.36897922009236,False,False,True
5604,2.0,,3.0,18.36833347411699,True,False,False
5605,9.0,565.1461458438882,4.0,65.27532480207947,False,False,True
5606,,554.2637575044105,9.0,0.11958230875090173,False,False,True
5607,5.0,664.1313062583201,4.0,18.347323745982813,True,False,False
5608,4.0,670.5893592373725,2.0,56.23985134255959,True,False,False
5609,6.0,489.3410988543811,9.0,,False,False,True
5610,5.0,198.93459087236653,2.0,6.995449008984262,False,False,True
5611,3.0,547.6475984185688,2.0,15.449756083941166,False,True,False
5612,4.0,577.6718438854384,1.0,42.48472440893267,True,False,False
5613,5.0,488.6043626170159,6.0,6.844401638190362,True,False,False
5614,8.0,509.12978398632225,8.0,55.25334961011539,False,True,False
5615,4.0,529.4277113907037,8.0,25.195443135726695,False,False,True
5616,4.0,449.80125418149265,7.0,15.464063978190138,False,True,False
5617,5.0,720.4568289521978,4.0,1.6094102011445734,True,False,False
5618,5.0,679.3125808820423,3.0,2.658809617556897,False,False,True
5619,3.0,905.0425198903422,9.0,15.286377349260887,False,True,False
5620,2.0,401.80111950291746,4.0,19.973853573544133,True,False,False
5621,4.0,597.8009854498449,3.0,138.59237547704942,True,False,False
5622,2.0,453.65731276670414,1.0,25.56376355918033,False,True,False
5623,7.0,236.81343388255777,9.0,3.5312152796790937,True,False,False
5624,5.0,338.36037502996203,2.0,0.27522492697560547,True,False,False
5625,7.0,516.2536511088057,,20.111315119116515,False,True,False
5626,4.0,832.5090228120289,7.0,56.18920191012185,True,False,False
5627,3.0,321.52642083787595,4.0,198.22644230250654,False,True,False
5628,6.0,,9.0,19.832789167087398,False,False,True
5629,4.0,525.2828225570313,7.0,42.72043209457108,False,False,True
5630,4.0,653.9140448819519,2.0,29.108315558870153,False,False,True
5631,4.0,608.7387566868609,4.0,41.23531099209862,False,False,True
5632,4.0,726.5082210039969,,5.240730847830756,True,False,False
5633,4.0,487.28077175327974,1.0,25.743148865702143,False,True,False
5634,5.0,698.7287751985303,2.0,10.90355981435478,False,True,False
5635,6.0,466.1993598581203,4.0,33.046983265887604,False,True,False
5636,5.0,487.8464715734187,6.0,,False,True,False
5637,6.0,555.1094874109755,3.0,22.129326467448504,False,True,False
5638,4.0,472.2984153782798,1.0,4.727441782247356,True,False,False
5639,3.0,393.33440983816445,7.0,,True,False,False
5640,5.0,339.0008196870758,3.0,82.90145674575372,True,False,False
5641,6.0,141.0148902227083,3.0,1.268359364698838,False,False,True
5642,4.0,258.0107900346226,7.0,0.4898696597176755,False,True,False
5643,5.0,539.431206841618,9.0,18.457268266706738,False,True,False
5644,7.0,629.7917405053414,6.0,43.18581196606439,False,True,False
5645,8.0,,7.0,8.077498634430496,True,False,False
5646,10.0,585.7101336002302,1.0,21.53036395346007,True,False,False
5647,5.0,317.75627675823506,4.0,23.16064528716779,False,False,True
5648,4.0,314.80197006292593,9.0,3.4573379517612723,False,True,False
5649,6.0,623.8179058380863,1.0,46.67570320738324,True,False,False
5650,7.0,343.3945498838315,7.0,39.71596637835083,False,False,True
5651,11.0,322.70833131583674,8.0,2.755287768365591,False,False,True
5652,,742.5624800022537,5.0,35.18481675752007,False,False,True
5653,4.0,456.0086264384326,5.0,45.49139702555147,False,True,False
5654,6.0,415.34677746408454,9.0,13.933920184474532,False,True,False
5655,7.0,579.1332831684113,8.0,27.476099158176854,False,False,True
5656,7.0,395.5770432846729,9.0,111.66468437845509,False,True,False
5657,6.0,477.27439976788935,3.0,92.14035181540117,True,False,False
5658,2.0,461.5679999683854,1.0,16.49083867090381,True,False,False
5659,6.0,438.77957115705743,3.0,26.914973990696016,False,False,True
5660,3.0,562.2356527925173,9.0,7.338142098407634,False,True,False
5661,8.0,303.2126652442286,7.0,77.69228302232966,False,False,True
5662,5.0,,7.0,7.829721999924963,False,False,True
5663,7.0,575.2348328114974,9.0,131.58493421915585,False,False,True
5664,3.0,431.52919124236445,4.0,13.79020819762064,True,False,False
5665,5.0,586.1512549184545,7.0,137.37168297796805,False,False,True
5666,7.0,389.22253046817127,8.0,12.19445081461941,False,False,True
5667,6.0,583.7717489070168,9.0,18.500356898198987,False,False,True
5668,5.0,442.4058011279714,7.0,20.989673868862685,False,False,True
5669,7.0,666.5448286459587,6.0,51.451670939949466,False,False,True
5670,5.0,680.9600812483654,,1.3236040937444633,False,True,False
5671,4.0,323.2128164247807,1.0,,False,True,False
5672,6.0,325.6277537727093,9.0,20.106892051804476,True,False,False
5673,3.0,638.2793691660601,5.0,16.36493597014961,False,False,True
5674,5.0,665.4758399626688,4.0,29.041334626625343,False,True,False
5675,5.0,473.9331863840834,5.0,20.51043980889404,False,False,True
5676,7.0,,9.0,82.97120430760003,True,False,False
5677,,679.1894806900716,7.0,24.931488812919422,False,False,True
5678,5.0,,4.0,1.7396989885054117,True,False,False
5679,5.0,627.1071599445638,7.0,24.547407578274562,False,False,True
5680,4.0,420.75482580504763,8.0,44.80828132505707,False,False,True
5681,7.0,658.180152086436,4.0,,False,False,True
5682,7.0,757.1704179455508,8.0,29.78142605690222,True,False,False
5683,4.0,458.7777851917488,6.0,7.932269453343577,True,False,False
5684,4.0,645.6650603462858,3.0,48.00540061964465,False,False,True
5685,5.0,558.6377955358431,5.0,1.1437356703498365,False,True,False
5686,4.0,830.4712580576329,5.0,33.175336701082074,False,True,False
5687,5.0,644.4436290437087,2.0,11.264269811576886,False,False,True
5688,5.0,362.66776076452277,5.0,9.495934797843718,False,False,True
5689,10.0,534.0588231461275,,20.223692087853827,False,False,True
5690,3.0,613.7337227377701,4.0,0.680977129049606,False,True,False
5691,4.0,532.6458800625339,3.0,64.85476586387503,False,True,False
5692,4.0,373.4144794539471,6.0,12.776300422438377,False,False,True
5693,6.0,314.2206605776594,2.0,55.16240649418476,False,True,False
5694,2.0,518.38254851033,2.0,49.18548208498964,False,False,True
5695,3.0,556.9021394654551,9.0,13.70693932663843,False,True,False
5696,1.0,549.1076570946393,,3.4549451078243787,False,False,True
5697,,532.372717133371,5.0,11.643602067904075,False,False,True
5698,2.0,546.4887206698256,4.0,23.652965105048587,False,True,False
5699,3.0,551.2646348683404,4.0,0.6534712294610403,True,False,False
5700,,730.1117153306303,5.0,3.7020248327408587,False,True,False
5701,,464.91045289489455,4.0,6.064384386735238,True,False,False
5702,8.0,725.1493570132182,9.0,16.174612063868537,False,True,False
5703,4.0,482.03054278227717,8.0,55.40999414339872,True,False,False
5704,3.0,610.6578667430182,,0.3160016291665197,True,False,False
5705,2.0,539.9079362235208,7.0,0.6426955912834075,False,True,False
5706,7.0,466.47395342877127,,13.318597169904946,False,False,True
5707,2.0,341.12964939297797,6.0,34.70614047981453,False,True,False
5708,2.0,454.3711510111135,1.0,14.216580983002059,False,False,True
5709,5.0,321.8091902803566,2.0,19.9131606128357,False,True,False
5710,1.0,343.03764813995053,,77.31160673433068,True,False,False
5711,7.0,868.3111805346516,8.0,33.166934230434734,False,True,False
5712,5.0,598.2298186423018,6.0,47.837923092441486,False,False,True
5713,5.0,272.95310058913867,1.0,14.773389065619412,False,True,False
5714,5.0,498.4569346499721,6.0,16.560586214530638,False,False,True
5715,3.0,782.3946028900334,2.0,14.361725477022194,False,False,True
5716,11.0,413.83253732117225,8.0,8.916510480055512,True,False,False
5717,,444.4591665521283,2.0,75.71666628406031,False,False,True
5718,5.0,610.0554922663026,2.0,,False,True,False
5719,5.0,187.67037325430852,1.0,31.31492121691305,False,False,True
5720,4.0,496.49486979771456,6.0,3.9018664527994957,False,False,True
5721,7.0,482.2524501019371,6.0,61.83292699091571,False,True,False
5722,3.0,524.1737483604787,2.0,3.604504429726303,False,False,True
5723,3.0,524.5204829443934,3.0,11.879489145011986,False,True,False
5724,2.0,554.4911929736589,8.0,8.748302722218607,True,False,False
5725,10.0,375.0533218786626,4.0,29.840787554284763,False,False,True
5726,4.0,414.47106518354946,7.0,17.67785391477735,True,False,False
5727,1.0,314.1233508313836,9.0,82.81742832694725,False,True,False
5728,6.0,200.6155256921922,2.0,74.85664860007479,False,True,False
5729,5.0,425.1489766041782,3.0,39.50087826629267,False,False,True
5730,2.0,242.3698999291031,4.0,0.9713819143011273,True,False,False
5731,10.0,514.028425446807,5.0,37.39905384564318,False,True,False
5732,9.0,524.963363118567,3.0,56.46531736660398,False,False,True
5733,4.0,475.7827321985895,9.0,42.03411684006167,False,False,True
5734,5.0,463.7982042653829,3.0,38.155278279336336,False,False,True
5735,9.0,500.3485229220314,2.0,15.95931041532283,False,False,True
5736,4.0,577.3951588236531,2.0,12.357891325763307,False,True,False
5737,4.0,308.69727615700947,8.0,15.416638624389298,True,False,False
5738,4.0,387.00860543535833,9.0,5.509095817315015,True,False,False
5739,8.0,382.73360538011593,2.0,5.176705242096162,False,False,True
5740,1.0,577.2163359508083,,104.68966822322741,True,False,False
5741,8.0,551.9501450379266,3.0,54.123143897807,False,False,True
5742,3.0,509.436580899178,7.0,33.71016338879803,False,True,False
5743,6.0,362.7878266641486,3.0,14.721494672814549,False,True,False
5744,2.0,691.5655430074951,1.0,1.7855582305162963,False,False,True
5745,6.0,533.1603519131216,3.0,5.485537494049706,False,False,True
5746,7.0,456.9311978898488,1.0,46.23529284340883,False,False,True
5747,,444.4495332374747,8.0,7.306413710964933,False,True,False
5748,5.0,465.90002821432415,8.0,41.68826355424021,False,False,True
5749,5.0,576.6559179086903,9.0,29.02396865362131,False,False,True
5750,2.0,,3.0,36.10009695549985,False,True,False
5751,2.0,425.93639645410053,1.0,44.64320882427783,False,False,True
5752,,185.15230033638568,2.0,32.4434029688884,True,False,False
5753,6.0,297.1553347785613,1.0,14.3868883241927,True,False,False
5754,5.0,712.7235997833905,8.0,7.488761941364177,False,True,False
5755,3.0,251.8867299587286,8.0,38.050715231122496,False,False,True
5756,5.0,622.9268573666237,8.0,64.07103275517784,False,False,True
5757,6.0,693.7696703988714,5.0,8.85145639360316,False,True,False
5758,7.0,46.4723158891523,,30.69353596703719,False,False,True
5759,4.0,426.00696770374856,3.0,4.302033438960295,True,False,False
5760,1.0,667.3113266418247,3.0,5.897925085762736,False,False,True
5761,3.0,631.8510859635498,2.0,10.809972712090847,False,False,True
5762,7.0,512.2320757272239,9.0,54.14455247580775,False,False,True
5763,5.0,536.1789851460517,6.0,0.09298712316896275,False,False,True
5764,,497.6834703986555,8.0,33.040888024770844,False,True,False
5765,,525.6303733476549,9.0,5.957743637278644,False,False,True
5766,6.0,550.8175943227453,,8.34075696346719,False,False,True
5767,4.0,678.5072988769128,9.0,24.984706036270044,False,False,True
5768,5.0,377.4210868429107,2.0,9.031435767095125,False,False,True
5769,5.0,734.3365762674993,,52.670198392675644,False,False,True
5770,3.0,789.3741041186606,5.0,73.36271542216282,True,False,False
5771,4.0,,5.0,3.1498476717274726,False,False,True
5772,3.0,813.822466050951,8.0,34.95652547240074,False,True,False
5773,5.0,484.0306331880109,9.0,5.7932245669043265,True,False,False
5774,5.0,268.05581977879467,,26.09670485746852,False,False,True
5775,9.0,590.1960403276893,9.0,96.2308078134153,True,False,False
5776,,605.0190945991371,,2.0864273837821865,True,False,False
5777,5.0,685.268173582115,,6.240973892089878,True,False,False
5778,6.0,493.2547464042488,3.0,1.200093139347767,True,False,False
5779,5.0,339.26525941447983,2.0,37.86433497096768,False,True,False
