trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior,loyalty_score,discount_usage_rate,booking_lead_time,cancellation_rate,weekend_travel_ratio,app_engagement_score
6.0,467.2357873456404,9.0,2.7836150258896883,1,98.21461798227227,0.1963254819249964,13.0,0.1121774074762341,0.5756323321944466,17.253377324973552
7.0,504.7031046124266,9.0,29.889531830299763,2,49.79176340620103,0.4418832697550304,10.0,0.3823686806831503,0.018593440718589,98.7095852391653
3.0,511.3332343759189,2.0,23.367574906387823,0,46.60060821416341,0.4994159794033087,16.0,0.3972997148717078,0.3819566009807038,40.39745188886639
1.0,663.0429945203041,8.0,5.1243062040694936,2,85.4194854326637,0.8223918276417629,6.0,0.2582687193822657,0.705593189684161,3.0596941239116937
3.0,560.9000538294143,7.0,86.43665495123494,2,85.84758208097074,0.2524569563344089,3.0,0.283335090584658,0.0263691319927162,8.280994696473154
4.0,119.997612775878,3.0,28.43132196759334,0,8.137339123136012,0.2524216896955686,26.0,0.3570753380365113,0.2493831482088944,85.26777676576805
6.0,585.8357689403493,3.0,9.601731738004275,0,81.34508589215673,0.4022721312555262,19.0,0.1391155454826835,0.8790348555182875,88.06692664952676
7.0,601.9084632586199,7.0,19.741799931595388,1,11.979018904271475,0.5565515143016505,6.0,0.2511191888162117,0.7026538977127602,98.65205996530668
5.0,579.551669568951,7.0,69.23635845046037,0,43.161095729879065,0.9705990951782568,17.0,0.4492378518398061,0.0607084265528684,91.75396863644994
2.0,465.78123192204026,9.0,3.779301855906571,1,50.06637255509262,0.1256326143809456,25.0,0.1337590855487641,0.3182866774159903,81.87862770992395
2.0,678.0098771961806,9.0,3.09689601615695,2,3.1239849200306646,0.2770076533016798,8.0,0.2105641624055184,0.4478759519299694,22.27606703856787
10.0,629.3905534396578,8.0,25.568272444282982,1,33.535855794970324,0.3206099675061812,10.0,0.2472480894430411,0.0339700862045407,77.99007587469244
6.0,541.8250019514909,6.0,29.889531830299763,2,57.76817638561381,0.3497383489047078,9.0,0.1242990251200712,0.591620249888347,69.41757538282812
5.0,433.3663978844762,4.0,74.14655117473187,1,68.1534071074621,0.3292185183788834,0.0,0.0806513770311693,0.6396314960460794,74.85573927738548
6.0,271.2934844677748,1.0,9.58235674627796,0,20.960248625339737,0.2389446657553581,8.0,0.062442410546541,0.6051356006994396,5.510497750348176
4.0,509.9400022910875,9.0,29.889531830299763,1,84.04369249235741,0.9603342621346628,0.0,0.3814011122709833,0.8760288422759646,46.93369970644531
2.0,640.0291824695739,3.0,8.861265576903541,0,30.8164251127801,0.8554706679288261,29.0,0.3899679375837104,0.4222120907072745,88.15614211299508
2.0,212.24704164779504,9.0,4.109700832211855,2,87.96933756949988,0.2529613934990949,14.482361076707123,0.2266719043674875,0.4984346415993625,90.1283025415309
5.0,390.521202387865,8.0,65.35947695947699,0,9.502310618335477,0.3558186487829136,13.0,0.1890989223580162,0.0044468231352582,83.67646385049878
1.0,814.5597658407357,2.0,33.72711094500898,1,22.642142163444944,0.7442541239419581,24.0,0.2070505378052033,0.9760221966128542,37.11455182029134
0.0,427.73364869980287,3.0,62.35705312312321,1,83.34888473620599,0.0673828809410184,28.0,0.4479649667515883,0.0723923329292991,28.246586459783707
2.0,554.0460924749417,1.0,4.793189032382444,1,47.00384045341284,0.4288221915406295,24.0,0.0210026219088346,0.8073844359619665,13.279975317173642
8.0,176.37263674819877,2.0,10.126262159352102,0,6.559532925457701,0.3524744652467927,22.0,0.3573253887994917,0.5637318944346124,14.143540022709134
4.0,198.95484316205773,6.0,44.00927086925281,1,91.5940957384165,0.2812312423993378,13.0,0.0764204751779987,0.5602240002878599,19.40752427545213
5.0,394.3008119736176,8.0,40.729401075335225,0,25.71062592726164,0.1452247312468706,3.0,0.2496743285937876,0.869141126088569,55.98311110837797
8.0,420.5789528308452,1.0,7.7787154518387105,2,23.20515701949948,0.4484706818059746,16.0,0.1036283698546928,0.4726284000727283,3.592009203153246
4.994912805696007,257.6902900786267,4.0,22.84020918081257,2,93.40997830867096,0.3081535263927591,0.0,0.1686279664884956,0.242312233531989,78.29033492979251
7.0,358.23903599680136,4.0,29.889531830299763,1,11.942846159894971,0.0267372802120059,19.0,0.3348387899101451,0.255490232830473,91.30819682474794
4.994912805696007,563.9605615662562,9.0,0.6330770928910322,2,71.17972289073069,0.9990228740503972,7.0,0.0078887222529523,0.5048485637193761,27.953006131259905
3.0,504.7031046124266,9.0,12.72995697961526,0,61.63555382006089,0.3666717783506317,14.0,0.3468500908211671,0.0277248577261837,62.38161985452872
5.0,724.6676200369789,8.0,3.70718384222327,0,50.467858008327326,0.4288107388805326,4.0,0.3433663275336949,0.8792501381805046,86.04891368355763
6.0,303.26641232906115,1.0,14.500392452071871,1,78.54770601428402,0.4392378844004945,11.0,0.2434204614729696,0.3892585392289367,37.97425891758316
4.994912805696007,523.1825682458849,1.0,58.61262601162678,0,49.90110980501684,0.7633058797313379,14.0,0.0073678828446156,0.8164235454947452,50.06403433428852
3.0,504.7031046124266,9.0,48.18970659013109,1,99.72740818402706,0.6790645816072893,2.0,0.4581748800595845,0.9029809114174328,18.554103276172064
10.5,356.0230155735437,9.0,29.889531830299763,2,9.298861798904912,0.1599344000813714,21.0,0.231038033656606,0.5899502693039764,57.90925489299282
8.0,643.6096451663986,1.0,59.54582363167644,2,88.79264501006664,0.1315526326366136,27.0,0.072652665453349,0.6355752164934362,81.1152611658698
8.0,688.2428139950267,7.0,3.876532555853344,2,5.852870956522094,0.6154299002436616,17.0,0.1146180532414274,0.3629231079896807,55.15678712888271
3.0,119.19008372765728,1.0,53.67399766225209,2,93.98236831380363,0.7891815707890117,25.0,0.3979944348204096,0.3378673230726645,75.75748520583454
7.0,645.0422842695152,5.0,29.889531830299763,0,55.54578703460993,0.1216511373841763,4.0,0.4521741450600886,0.1727189701178957,48.102522648526445
4.0,479.11781920379445,1.0,6.034909823169918,2,40.91288784455631,0.5005667695116384,5.0,0.312221707890191,0.226785101565046,49.50257394045752
5.0,391.8702508423981,2.0,14.378355903809414,1,65.78451991224003,0.0816214550169875,19.0,0.1944920820467928,0.6179477491380936,86.97494071314235
8.0,485.3066125058113,1.0,17.55265878015736,2,11.96317440269592,0.5613215200451906,7.0,0.4269167567687572,0.6594166447861931,41.98935131347764
7.0,491.5771610355706,6.0,3.2317895012303643,1,39.87642731020911,0.1936597734780162,1.0,0.1500864633350865,0.6774940842319006,44.2633331501257
6.0,502.8351662285562,5.0,33.87158305201246,2,49.90110980501684,0.3440740237315504,5.0,0.4335314431960168,0.4984346415993625,98.77226106057417
3.0,640.7378748402289,8.0,9.862585503634364,0,90.7040630649522,0.4994159794033087,16.0,0.2496743285937876,0.7504182076920098,12.376822198563476
5.0,548.6869834518485,5.0,50.094698267134,0,16.777793881566804,0.0030732007212287,29.0,0.2116542481574128,0.9232771744804124,17.673232953542584
4.0,557.1428499157435,9.0,25.9774090876464,2,88.46999793043169,0.9690275411971552,18.0,0.1580635608507224,0.4128797896167916,96.89768208623148
7.0,504.7031046124266,5.0,6.124134378256067,1,67.34562171677887,0.3095079126124136,13.0,0.4832070170248277,0.5311807991398615,55.29121231985265
7.0,688.0798985550368,1.0,79.65992003674504,2,22.70014690672017,0.8480392385558244,17.0,0.4983351401352758,0.4984346415993625,95.9201557354207
1.0,743.5506522528792,8.0,74.16914625571806,2,2.523578510044377,0.3121759475547534,14.482361076707123,0.1751950385677489,0.6006969630032075,18.377146273377733
4.0,472.2932901724103,9.0,0.1106066991010208,1,88.43782611504267,0.4994159794033087,15.0,0.2929479806280452,0.0706499931013505,1.959073985400084
4.0,392.83535197585314,6.0,0.4692056114695354,0,23.656265976378887,0.9596868718277886,8.0,0.4918127263284355,0.5918655534667584,86.82625598096908
4.0,299.91971082787325,3.0,58.883132531869286,0,67.65450049739255,0.5207553393749824,29.0,0.2295774727975209,0.4471348086497337,14.366819937472007
3.0,587.1720044217044,4.0,45.6202436039961,0,78.65918792510726,0.9555351975531082,5.0,0.1894247553468077,0.4984346415993625,30.46383404820373
4.0,526.9303031406926,6.0,7.816563450862829,2,0.8145006377717867,0.5761006568161002,9.0,0.2577468700134794,0.7772744384244752,26.933437954589067
4.994912805696007,563.2861125143098,5.0,8.948505273029918,1,13.277206387528196,0.3950135086040933,1.0,0.0497585584518106,0.9184771732975991,42.29474802328175
5.0,704.9835813577423,9.0,32.12189968479622,0,29.749798207888432,0.6706491289737697,29.0,0.3683295809536057,0.7260668890285912,39.14325232939013
3.0,135.40869168966594,4.0,23.70499885696369,1,17.915394021356313,0.1037281007768128,28.0,0.2302787368213871,0.5596261814033646,32.050435947497405
3.0,351.9684656558188,2.0,14.104360853854644,2,6.895326192987772,0.0276173483098519,10.0,0.1348743237886374,0.2644201377484031,11.872450442588368
4.994912805696007,793.840199208377,1.0,18.73830409607392,1,75.01416973839403,0.0952616624262113,23.0,0.1975688185105246,0.3738948204496267,50.06403433428852
6.0,265.14885243558047,8.0,12.07613360109863,0,72.45325168554055,0.1580073725286073,5.0,0.2496743285937876,0.738742818163113,32.90231674041738
2.0,518.2171073456861,2.0,17.95417739323299,2,91.73996277154924,0.0994216040829053,11.0,0.2737310774591859,0.8424876865365889,86.37600109256095
4.0,190.11525886124923,3.0,66.667470726797,2,26.53997024587219,0.5587662493145494,2.0,0.2792633342296857,0.6936966305894026,49.63290435517999
8.0,702.1873411183229,7.0,52.07166273325399,2,41.83638002698405,0.5195478238309669,5.0,0.2496743285937876,0.4984346415993625,81.33378419788599
5.0,593.3085328265108,1.0,59.45821017604609,0,27.06310121123352,0.6475451137096098,14.482361076707123,0.0706734495772668,0.4590577880440356,32.18033561885445
6.0,421.635702929389,1.0,29.889531830299763,2,34.378139763876234,0.3580147711435371,24.0,0.031101491657788,0.4636451808993853,21.75859651452729
4.0,646.2157513669148,7.0,35.76708801870413,2,27.97993905369046,0.9467418646608086,15.0,0.26580111362337,0.6240149358089105,92.24281269300772
6.0,504.7031046124266,5.0,5.485813541298903,1,49.90110980501684,0.4570063448661113,25.0,0.1604480067559722,0.2057335503228657,91.3283677374583
3.0,547.0797835237044,2.0,86.43665495123494,2,47.03284511614875,0.3034739380721222,14.0,0.4909052454527904,0.8947772671830552,98.59384752713984
6.0,518.0326962116123,8.0,49.28911507053199,2,77.43646910513479,0.4994159794033087,28.0,0.0933781243832956,0.8421276546224614,84.5521385401727
8.0,545.6032912881966,4.0,2.156070306558913,1,87.39907238970898,0.6906661950317858,8.0,0.0430350896016585,0.4984346415993625,67.72214968659164
2.0,467.3010818362428,1.0,7.636053053633731,0,90.39411759256204,0.7544899590511864,17.0,0.2310823939407906,0.4080326238246126,52.64564389815156
5.0,565.2475476389573,4.993817603831228,31.943015690456274,2,98.13681730818917,0.9335102352285092,20.0,0.256337957876419,0.4518715476077429,90.90197148736948
7.0,513.114761995736,7.0,34.76747540801283,1,4.060097605153301,0.4835808406814854,17.0,0.2496743285937876,0.1210391735243074,73.26043597664678
6.0,378.0939408053448,9.0,20.74814074482463,1,45.65480213900853,0.8430498399245314,16.0,0.4077701874663186,0.0592450986006074,61.55722692015212
4.0,597.9988377427604,6.0,35.6451824134521,1,7.7693588913553935,0.599817007870445,28.0,0.1327720622344683,0.2411435761462411,31.576703841272924
4.0,290.9137888879061,5.0,8.661629630448035,0,11.195561203181835,0.2289925748965345,27.0,0.3787653640574634,0.9277059775988636,81.7656424726056
4.0,408.8111143365719,8.0,21.1888777814189,2,63.122250841426734,0.828412111428101,14.0,0.334238559501343,0.3090606033962152,22.14484518320852
1.0,737.1465273197394,2.0,29.889531830299763,1,31.70426387770325,0.9214115856620254,29.0,0.2010368303393938,0.1945138796090136,50.06403433428852
10.0,171.84276446784838,1.0,12.33791211554842,2,12.181711461100742,0.4994159794033087,21.0,0.1361801244734875,0.5234596129315242,41.50195630735782
9.0,656.7853857493095,1.0,16.382389570274963,2,54.44725645173582,0.2133338362069731,29.0,0.1381686221235963,0.8773720793558198,53.69879793695428
5.0,584.4007368627075,8.0,9.703570247791705,0,78.13481681287216,0.8523761561235145,12.0,0.2496743285937876,0.444961147685739,25.096526125230547
4.0,708.7793283320507,4.0,13.18089708714835,0,12.656882458828234,0.410609684879732,9.0,0.1610051209812183,0.9944702518575594,19.79028808635748
2.0,255.5419967716773,4.0,13.756529308759536,2,10.133958140472888,0.2787486635214847,14.482361076707123,0.4437914443602253,0.0172244869314475,16.624807677593477
8.0,512.4710419131512,7.0,6.764976621029469,1,47.8136537558759,0.8190089079799063,22.0,0.0419051528219813,0.9240403020635428,25.70506533534185
4.0,421.5730847763434,3.0,29.293817819617647,1,51.79225043536244,0.9060709386960424,0.0,0.211132707996873,0.1213419082322067,13.629487515110997
4.0,651.8055429368387,4.0,43.1526476038845,0,60.74492322517829,0.8551060753529452,29.0,0.2376000740245996,0.816148868021359,35.153502694604065
2.0,425.7211819458549,4.0,46.53074197111663,1,73.0970755940868,0.5117933744080629,0.0,0.3762694829183029,0.2082689519788687,77.34684427486238
5.0,504.7031046124266,1.0,9.822012619979436,2,97.15928792804246,0.7449288715998136,0.0,0.2289889123522527,0.7635081832768263,11.848813173900508
9.0,550.2423483806198,8.0,36.526653690155534,0,46.01276172352116,0.1498071530492066,21.0,0.321641788455913,0.6031185205375992,14.347636710613989
4.0,797.4018717569716,2.0,28.20306229670372,2,82.4419860873575,0.3081066278622237,10.0,0.1599987893361643,0.4825670730157586,13.290912905305696
4.994912805696007,699.5279644140396,9.0,0.0876313551747521,2,75.34326700733973,0.2454780109560597,1.0,0.2650048305813078,0.8921288936135252,56.29749115181275
1.0,381.8516018031473,4.993817603831228,39.153736366465246,0,90.21680922945411,0.3387348743593187,28.0,0.2268870141080345,0.5798688385905966,29.62510519949553
0.0,492.8502662151786,7.0,7.106497245938346,2,5.845802253196042,0.4994159794033087,14.482361076707123,0.0088493435169864,0.940994513411549,48.52852037051959
6.0,460.1271338569114,4.0,15.854790190480555,0,84.98947274895124,0.1754805401893383,5.0,0.1584206564580239,0.4984346415993625,7.99247165058905
3.0,646.8735084298021,1.0,37.000145467929954,0,26.020922176142413,0.8355949276346235,20.0,0.1666061104673952,0.3996735275516082,26.183298838165225
3.0,532.3012236124449,8.0,13.600107464540724,1,70.77212965171142,0.0470716428609506,29.0,0.3117934408654869,0.4984346415993625,80.58012980587567
6.0,604.19474764345,7.0,18.964420619132493,1,87.35438076306285,0.7494247603597497,22.0,0.0851371814460902,0.324449306302317,65.95452835509589
8.0,487.82076961895257,8.0,8.584737101464125,0,81.69594294122024,0.5149665775401505,7.0,0.0599403333054656,0.1212947283297616,57.57757366628592
5.0,241.7138883324204,8.0,44.00990169738789,0,60.15122752673703,0.7923955449999568,0.0,0.314115084854094,0.4984346415993625,26.75494082573082
3.0,364.1918818271184,8.0,5.62408900114263,2,75.8657710396553,0.6963789790730704,28.0,0.1285777652285391,0.7928785037807079,3.0021238965386887
5.0,543.2768432961884,4.0,21.04418883893645,0,35.78838649173647,0.0647313468108979,15.0,0.0479885249861909,0.0711303303378954,38.93008351513557
5.0,255.53679185652285,5.0,11.563667223708274,1,53.96887787288153,0.8057756169920006,24.0,0.4948812324703989,0.6138564963377363,48.42861668801493
5.0,522.293148140136,6.0,12.123148820120775,0,63.323224668881736,0.4941377758358237,14.0,0.2635264428620235,0.5248763923250114,29.40953100050828
6.0,509.0650571194167,3.0,16.699797672324976,1,97.94222393320145,0.4962027012410163,4.0,0.3918253419913666,0.5984670040629777,23.632804226160776
2.0,496.884615517547,6.0,32.43762368018461,0,32.09201041996693,0.6076988126210429,27.0,0.1331093096509555,0.7602156686783367,9.57663591399406
6.0,572.0090159080909,1.0,4.709253973836248,1,86.90106373494734,0.4405983429822734,8.0,0.0545951077311476,0.1799774083176287,13.164363606341976
4.0,504.7031046124266,3.0,12.978952720102656,2,81.00434148858388,0.4611488365475773,23.0,0.1431677659127416,0.6288025873339499,49.35374057333106
6.0,524.623525731749,8.0,20.973833529539643,1,24.21648195329944,0.9942694421429852,29.0,0.1970553117336138,0.5125415175260047,82.47482196020441
5.0,456.8514973648504,6.0,86.43665495123494,2,3.3186744266053947,0.6649555694064055,1.0,0.4256097698203161,0.2620366141312275,11.462677778267194
4.0,614.1870484974945,7.0,27.63191932748952,0,86.41212815500143,0.4744265778805517,3.0,0.2684125906632647,0.5710275697753362,59.24811422742824
9.0,669.2723441248228,2.0,40.87811098665808,0,84.90740243868112,0.8296339663845703,11.0,0.0586253147695163,0.2657610236893483,20.116964249702395
4.0,429.2734402625834,2.0,27.95195055595869,0,74.07930374342189,0.1000439885426628,21.0,0.1028396051684308,0.4984346415993625,24.45009782950043
7.0,420.714685564782,7.0,27.56722181911888,0,23.75873576012204,0.1567099558444898,14.482361076707123,0.3790310192824998,0.2797692353630684,50.06403433428852
7.0,618.3663591372976,3.0,28.77711843839509,1,16.392541559783425,0.423733535563779,12.0,0.1244315226799532,0.2189296147768651,96.07709271003569
3.0,364.99048164238,7.0,86.43665495123494,0,23.75557221203134,0.1088100540900421,4.0,0.0327138321392369,0.2707809837703513,60.29885724759734
2.0,647.2297568474181,1.0,67.11293632763795,1,49.90110980501684,0.4994159794033087,16.0,0.2555734055683139,0.4989305759154709,8.960960596379842
10.5,531.6238879871318,5.0,18.75767154529668,1,84.59747859876002,0.5316558919303755,21.0,0.2858008487715973,0.7893068174093798,33.22011037012579
4.0,468.0771868824269,4.0,86.43665495123494,0,55.15741257627316,0.8335755275367325,23.0,0.2388783418109592,0.4807404229780053,77.71265263948249
4.0,560.6896175673195,9.0,22.907560126862084,0,41.66715111920568,0.9179995800912316,8.0,0.4579683031948184,0.6775965867613281,95.76250893093994
3.0,515.5916011724561,1.0,50.49246485622593,1,20.039751620782543,0.0074607156553537,25.0,0.1993998939036377,0.0746373222677171,4.865338501967331
7.0,784.7289498438413,7.0,6.019259720527288,2,0.8704797154871824,0.5344986114916839,15.0,0.0784089202213327,0.4753858073990309,92.92054716150444
4.0,197.75626143018025,9.0,3.3533657705993507,0,57.311634548678505,0.6722273314870527,21.0,0.1952204800558857,0.83052930719176,50.06403433428852
4.994912805696007,675.1923076429716,4.0,86.43665495123494,1,58.04629109131428,0.7791299962426793,19.0,0.2995981689346838,0.4984346415993625,67.20286562174836
4.994912805696007,616.7251508011482,3.0,2.373222951193618,1,49.90110980501684,0.9569779748221264,10.0,0.4710906156246859,0.1976094678764584,94.58138516728818
3.0,607.4528986216402,1.0,64.63124035026404,1,2.347476482468702,0.0878607540498173,9.0,0.4461874952898791,0.4360674163744734,92.24648345375812
2.0,502.2394884398007,2.0,68.91525840273344,0,79.55499288976151,0.4994159794033087,15.0,0.4176688396853868,0.4870767791863906,3.019231226142749
6.0,466.70898998450537,8.0,25.29037515121269,0,95.0163614980142,0.9264029672306168,17.0,0.3792414738389172,0.5235416908188977,92.97007232651032
2.0,876.664714458971,7.0,22.174777628459083,1,91.06868893762532,0.4478293477152854,4.0,0.2620653849586615,0.923278468000302,98.05637399862034
7.0,308.53672406383,2.0,86.43665495123494,0,2.8757666643191016,0.4390800127177487,24.0,0.2622226369687289,0.6874980688919227,56.6574819527484
3.0,524.0782856624666,1.0,24.02165369167497,1,67.05062941987998,0.6834675797194735,19.0,0.3580369005110892,0.549134835215439,77.97102306091081
5.0,449.4877440261868,7.0,86.43665495123494,0,45.119865527584366,0.6000830948744454,25.0,0.2094713988543506,0.4984346415993625,18.88360806011013
5.0,201.1311722040419,7.0,3.599336888672404,0,48.779600514963015,0.6557434300169905,4.0,0.2471785070869829,0.9687573935209596,17.77717306746314
6.0,469.1241359737376,7.0,52.27328899747771,0,64.62435509373735,0.4384002188940765,2.0,0.2574423217496474,0.7197462288449684,79.84885289049181
9.0,609.6117780312895,9.0,35.930635000756645,2,83.59326508010926,0.4439369382663705,19.0,0.0807446129760321,0.1863542300562052,81.44550705186148
3.0,665.8828663068552,5.0,5.713234959570636,0,99.9799214127712,0.4994159794033087,26.0,0.4587887872530648,0.0360936780286695,15.071618445778125
3.0,489.2315071424431,3.0,1.195613065894079,0,85.66681055679078,0.5935400104077825,1.0,0.1646261288968802,0.1223359496912173,47.343938790778616
5.0,427.7807592756038,7.0,13.923740022980532,2,60.67625701871143,0.2463579088820594,10.0,0.2496743285937876,0.058455577202841,86.92716022423225
3.0,550.3447336700519,1.0,17.58082681946069,1,2.475433165012275,0.0971531427954121,22.0,0.4349177025262511,0.1954377100346184,29.619839608726327
4.0,529.9516120806283,3.0,5.536871366520672,0,65.31057249231785,0.9425442762006584,5.0,0.0309554878905278,0.0194037582023611,16.463030195747287
10.0,618.0736899548872,7.0,59.26564665077678,0,32.49787852420468,0.4994159794033087,29.0,0.2361811528928507,0.5312333194751128,57.48521582819597
5.0,708.3276670862756,1.0,34.92080432403644,2,0.4626518408624935,0.1758885433152801,2.0,0.4027658562578293,0.8038727123265142,66.4291834285397
5.0,267.78403695465727,4.993817603831228,8.394504092988667,2,37.20958606669823,0.7883432327858958,20.0,0.4634786815804243,0.4984346415993625,28.131766052663064
4.0,881.3843360941381,7.0,10.431299407946367,0,45.3255824477037,0.379919870821266,5.0,0.3568096356732192,0.2021576714432438,0.9685854692389916
6.0,248.3422975170411,3.0,38.5004318400615,0,46.95331183133559,0.2966165377585261,27.0,0.3988847554538835,0.954447888613744,56.81370198565608
8.0,521.2579708988326,6.0,34.825287600415635,0,77.98402674369858,0.5891704768128602,1.0,0.1089322704862076,0.4281325679139964,52.73350667916669
2.0,493.2588658698804,4.0,22.50439547837113,0,74.66249044555154,0.3851438936743721,21.0,0.0125522451024395,0.9768114730824016,98.2036652015964
4.0,520.6115898857115,8.0,5.681919733571644,2,48.73055344238092,0.6854403736710735,13.0,0.0983298806270454,0.1643843240245145,74.75040614402289
6.0,644.9495483772802,9.0,32.57609644692518,2,22.83992805678256,0.3655832823333069,10.0,0.3539991783005414,0.4382855260250861,48.71930753742669
10.0,600.646225601417,5.0,1.3857765685163594,1,47.87038355015408,0.9850521552283368,5.0,0.1832567150037624,0.2229553241297205,23.53247468071768
5.0,504.7031046124266,2.0,83.4190345077584,0,79.49214071829803,0.4027151729970317,2.0,0.0488731802891894,0.1060571064389718,37.40403569860411
4.0,296.8615759976625,7.0,5.681020884270407,0,45.19308585697704,0.4211378893799897,18.0,0.1917315129076678,0.64351753717158,54.73861354451609
7.0,525.201074160264,8.0,0.8061605781644238,2,93.28533005489751,0.2795656466048232,8.0,0.0026573409758657,0.894985367377821,63.26167889058768
5.0,504.7031046124266,3.0,7.383674089451415,0,96.77867490491816,0.5450687081482115,16.0,0.3635920751347826,0.268624867290591,62.30352463416151
5.0,506.0481704618146,5.0,19.24378733731257,1,10.581060127248554,0.0279014947633323,8.0,0.0068888263623645,0.1806271992647317,7.49234302152183
4.0,504.7031046124266,5.0,13.19788458157641,1,40.54268499926241,0.4994159794033087,21.0,0.0933693632964903,0.2166089429661266,55.36069961637659
1.0,328.18047580473063,1.0,50.72544359460752,0,68.4249848157802,0.0569715780764511,10.0,0.2490045007010171,0.6292354980493681,50.06403433428852
5.0,395.64785042549977,6.0,44.754283769837215,1,9.235105742016604,0.8727282837110226,18.0,0.3603484413995004,0.321088047422267,67.8646685305838
8.0,513.5176646037378,1.0,16.548324403171247,0,69.41241322890028,0.0710623997737859,21.0,0.1455600155278504,0.3234462571088428,4.179213272965543
4.0,529.3600914559606,6.0,32.60133131993419,2,34.822887137049854,0.5261604764375469,21.0,0.1246565646951349,0.1525303098069731,75.2780367014176
4.994912805696007,279.65562801917935,6.0,0.0817868945918819,0,33.368773008002115,0.2789623744970568,26.0,0.4785998209970202,0.9463854893534104,88.93913836742804
3.0,210.9673743278862,4.0,12.304993484477944,2,52.46985264752509,0.0943236637795166,12.0,0.4213294959437313,0.5996276661520227,63.47190006123758
3.0,203.98305362593328,1.0,18.34676221341933,2,79.36113718451409,0.137407154294997,25.0,0.2816132583630815,0.320256645421867,67.54685592134591
2.0,397.3887241586544,4.0,26.098672707842645,2,44.76018778774888,0.8101144048294499,2.0,0.008412296553751,0.4984346415993625,18.138482644529297
4.0,514.7432464891069,2.0,38.04495459940497,1,31.95159752197888,0.0700940471164101,13.0,0.4231287893467834,0.6229410892926633,82.60347043446475
5.0,476.143013557492,5.0,42.04971284175253,1,17.693467181376032,0.3073099371866005,19.0,0.3204514858249987,0.4984346415993625,91.66855546686196
5.0,620.743405877331,1.0,4.291970246756833,0,29.637150169785187,0.3634777342895092,14.0,0.1799213521933143,0.590333798493438,80.43892306693094
1.0,504.7031046124266,9.0,40.66281631954713,0,49.90110980501684,0.4665164189401818,27.0,0.1523815535789771,0.6520091457238676,88.9552209954332
8.0,335.9446890523211,1.0,43.1832992322658,1,5.256643380210447,0.1722364730731099,15.0,0.2496743285937876,0.4984346415993625,28.234308868180303
5.0,318.45990922932367,9.0,53.15768480398245,1,22.98592755335157,0.5406343505445588,6.0,0.2086447469911838,0.6975688334365314,32.80780951021642
4.0,845.2557953394886,7.0,4.018255179859374,2,51.98919634883888,0.1289391011032788,14.482361076707123,0.037148188219598,0.168785253423586,50.06403433428852
3.0,506.7235164821278,1.0,29.49610165397858,1,60.95580406821474,0.3948547209062228,15.0,0.1298193037130979,0.1114616761313688,78.60218978587048
2.0,376.038729535042,7.0,7.588027259607754,2,83.49693718690165,0.4994159794033087,24.0,0.0930147773497534,0.9879993709534892,95.6178025450568
4.994912805696007,184.2632680306964,1.0,54.90570889497389,0,80.68207555899788,0.8344835852831952,25.0,0.3806866680371996,0.7152667193615091,88.08074999956274
7.0,732.5740472630725,3.0,16.984329524027785,0,94.17730919596374,0.9027213862046224,29.0,0.3287967053009643,0.074630552454819,50.06403433428852
5.0,661.8644022798107,9.0,22.118547554152457,0,47.07761056099078,0.0209342171745438,25.0,0.0621633912581701,0.8284008330811055,17.972623090068897
6.0,500.7340004599624,1.0,7.7544639367773875,1,30.09051901048185,0.0958528973022967,6.0,0.3946301709223788,0.3233451049509568,20.31284972929404
7.0,574.1947036810081,1.0,29.889531830299763,1,44.28749643470758,0.6427408344446953,27.0,0.0991123601323943,0.6176878924141486,83.19048143371016
4.0,724.6864058791258,2.0,4.632807689437887,1,32.251998674056004,0.8029909870247074,18.0,0.0631962456009924,0.3573128378516679,57.69227811644129
7.0,332.7996418282541,6.0,19.726081779999983,2,2.9758821942281632,0.4994159794033087,24.0,0.2427116479413515,0.3414888440731946,15.068772563386112
5.0,720.2974764985607,6.0,1.3272418502702823,0,86.82944437427398,0.1930717228033416,4.0,0.0386018932757896,0.5578074525640248,49.45479517509005
7.0,646.0849542138133,6.0,9.12138105995868,1,10.616150552196146,0.2849672836226826,4.0,0.3643586633331465,0.5372076895020634,11.166160727918683
3.0,351.53009058594887,1.0,2.662155800832012,0,91.37109947467472,0.0431676124531904,15.0,0.2496743285937876,0.5550298857932611,91.28906221736882
3.0,617.4843198405224,3.0,59.93489228959392,1,92.63374416794946,0.1837357870399645,16.0,0.3388946366991335,0.4735399060706671,51.3988150723778
6.0,496.6641647226276,8.0,26.51102266720733,0,91.9128300537186,0.7771779641645129,29.0,0.1656516962164642,0.6680863347896459,1.9095522246872945
5.0,407.4831864258045,2.0,31.70916387425336,0,87.7146914274408,0.3104416248138139,18.0,0.3244218698758797,0.5434610772559164,50.06403433428852
5.0,585.147235371927,4.0,32.98990326028864,2,12.700083873691216,0.1956218381938864,12.0,0.2761928244286474,0.2864857104347789,41.48662014251656
2.0,549.1548777383463,1.0,47.528045355277975,0,78.72436835180609,0.3519235305943636,19.0,0.4780565556467262,0.4984346415993625,0.5521066120331208
3.0,386.31825999807415,3.0,68.83558331989327,1,51.05700493047687,0.2473573293988575,29.0,0.0024478418982097,0.4833461981158761,61.50042414586289
4.0,393.1272124006944,4.0,4.791848064031474,2,5.665420416114486,0.323192653681855,12.0,0.1781143259195705,0.0527398499620678,4.608282902710958
