user_id,trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior,loyalty_score,discount_usage_rate,booking_lead_time,cancellation_rate,weekend_travel_ratio,app_engagement_score
11456,3.0,636.3978022302697,6.0,40.613105862949645,frequentsearcher,38.487734117990016,0.09047414387096486,11.0,0.31356344807185077,0.4393145895504702,83.71858480964282
11457,3.0,390.20616866782416,2.0,0.7348711665217518,raresearcher,36.6778636232445,0.3995178487644394,29.0,0.3026046923010424,,
11458,7.0,326.0693282528147,1.0,8.370543702359614,occasionalsearcher,75.07695257159205,,,0.20811780718717376,0.8319287151513575,82.94187221497431
11459,2.0,427.3252673337695,5.0,36.06970515087955,raresearcher,31.727102596797053,0.14280517069884446,22.0,0.4855011610354727,0.14314617661075513,49.40801241317179
11460,4.0,548.3854063728486,6.0,5.53264145062376,frequentsearcher,53.80641387921523,0.22891433227729496,28.0,0.11545118126245879,0.7139790453331745,23.65314238567391
11461,4.0,716.385904834673,1.0,15.505710284082681,occasionalsearcher,21.66603761061672,0.13959744833019272,20.0,0.13096569136779113,0.6162372376998805,14.505554594857239
11462,4.0,593.6683857021595,7.0,,frequentsearcher,,0.88572294794348,,0.058993018383164286,0.7900871166555834,81.77231698348271
11463,3.0,520.3728929039037,6.0,41.1160920852599,frequentsearcher,63.63717508750237,0.41673806102115485,9.0,0.40390365576982673,,53.78095263384136
11464,4.0,415.14601261229086,1.0,32.30660683454368,raresearcher,33.26981249566191,,16.0,0.35601772066403364,0.0743740682772579,6.6708931914076
11465,5.0,525.1338191775087,9.0,,occasionalsearcher,30.90099746154159,0.8645471563374623,12.0,0.3152207237484596,,26.105803738444877
11466,5.0,611.0098697284598,8.0,68.17085636704235,occasionalsearcher,5.401920311581787,0.48320111614676375,10.0,0.06719371098165494,0.4965783268408076,41.306669330066214
11467,,93.66826418363547,1.0,,raresearcher,80.30591168923412,0.7683577777352979,14.0,0.2625714464795407,0.9372676143196694,27.36913806154445
11468,6.0,385.52239020567345,3.0,15.9174420961416,frequentsearcher,70.39613619500228,0.2650771034269854,23.0,0.13451361936475076,0.27213180966811357,9.967459245985232
11469,5.0,334.8394992344181,9.0,,occasionalsearcher,39.25486597413263,0.7186392192520454,22.0,0.07737442591038451,0.4380038298777472,61.43372648967872
11470,1.0,676.6241453918977,6.0,4.537824580785859,frequentsearcher,61.07441028156133,0.9508511217559255,7.0,0.47689856638887845,0.8082800688923829,93.42592372248896
11471,6.0,491.3588252023894,3.0,100.98627976002157,frequentsearcher,81.81661730614265,0.7249392560161051,9.0,0.13670919815688737,0.9877870852903481,7.048516180114406
11472,5.0,,8.0,43.86977949633106,raresearcher,30.17577713336086,0.3881249543580678,19.0,0.14052834503730122,0.29488516152391064,38.709189663577845
11473,11.0,501.0124256506827,5.0,92.24452386975146,occasionalsearcher,64.4260025937334,0.5827528468809817,18.0,,0.913354998618407,94.9785360281438
11474,6.0,528.2286286722413,3.0,20.5454557810537,raresearcher,27.588541586639636,0.36133357182696246,19.0,0.4923189312301291,0.5835183474648259,88.568282413651
11475,4.0,537.3233579443723,3.0,73.94975910500249,occasionalsearcher,59.34134507119907,,19.0,0.1226708568754803,0.655652286371192,35.061240727492574
11476,3.0,640.4376174537572,4.0,24.086182744247584,frequentsearcher,62.341038600349705,0.8755129007052668,26.0,0.1263610311984516,0.4113482067021058,85.316811812961
11477,6.0,599.8169232242319,4.0,21.568510392675165,frequentsearcher,13.153197635328706,0.9217530842844722,5.0,,0.24932033585152036,74.71317008588912
11478,2.0,514.8211162061222,3.0,15.388745326682828,frequentsearcher,37.0435321100255,0.1169385990454278,3.0,0.24757050835183037,0.9082860048040945,19.166332217225136
11479,4.0,4999.772893776063,5.0,,raresearcher,28.92501582601431,0.29707249258531565,2.0,0.1741511396258585,0.35000538036205087,57.41720797495006
11480,9.0,501.79872978290814,1.0,33.272889448546245,occasionalsearcher,93.77458820098612,0.5552364410789212,19.0,0.0626133782366442,0.6853148203267051,67.25490933706375
11481,6.0,697.7091815549921,3.0,7.431159094793471,raresearcher,3.2241948512967578,0.4687849517145738,17.0,0.28243568411933145,0.8154482450426273,9.897099828360146
11482,6.0,483.87305276942465,6.0,69.32720532518198,frequentsearcher,,0.965755074601285,27.0,0.053974788946085483,0.9651400125615216,23.178109240284716
11483,3.0,493.77314083558116,7.0,69.41663061922607,occasionalsearcher,49.337370943194145,0.4757429126837748,9.0,0.20133267129559812,0.8571835404741831,38.823390512319044
11484,6.0,456.6333102921225,7.0,47.68703493508676,frequentsearcher,75.64206939511512,0.34556860075098994,29.0,0.4225221963510849,0.2894868023560525,78.90563145430754
11485,4.0,390.7412463499723,7.0,41.78516698517497,frequentsearcher,79.0054065641027,0.5864604960824655,4.0,0.2702916653018274,0.7511439585952079,14.786018366238595
11486,8.0,,5.0,2.1486445348529495,frequentsearcher,77.81294240024086,0.24012783733041965,27.0,0.36846269751480437,0.9460710220105634,83.7569162749789
11487,4.0,602.722000319024,4.0,141.83135408867344,frequentsearcher,10.394582773538264,0.6828799600335401,8.0,0.252115240995718,0.35761665517778674,61.17773966136406
11488,7.0,,3.0,43.93554725460597,frequentsearcher,92.01656560026484,0.46112757045879915,21.0,0.22517268854748052,0.9790797297713251,
11489,2.0,314.7508546061895,8.0,76.74858003095788,raresearcher,97.45553871379946,0.09275411251204613,17.0,0.3243188213961849,0.030437989212280137,28.13503222345364
11490,5.0,817.6815757085789,7.0,10.97068593350556,occasionalsearcher,89.1077138300098,0.1860068498662446,17.0,0.04266898348078013,0.5146596102409271,99.76982495301439
11491,3.0,554.4648807797998,2.0,70.48964574506134,raresearcher,40.17753309122541,0.42553465716311534,16.0,0.16547704936463753,0.9132360636355703,2.214828330897478
11492,3.0,624.2081086358617,3.0,34.053774623490874,raresearcher,79.95704312724105,0.5267200423585154,0.0,0.26597115225164675,0.5631182335977926,18.921501715857303
11493,4.0,347.52330241491245,7.0,2.944439291303034,frequentsearcher,85.54269402260503,0.6585373393572533,3.0,0.44927036386008884,0.700225312192321,65.38753452703112
11494,6.0,415.1830818831137,8.0,23.146010403373566,raresearcher,6.4815965684491434,0.29423937730806393,1.0,0.06363336538629799,0.37687447536518814,28.74998218538377
11495,9.0,509.8503776895056,5.0,46.021729501727876,occasionalsearcher,66.38503534338402,0.8080209164026118,14.0,0.3387697130525687,0.9139904811177946,99.93725009011804
11496,4.0,466.38796999048054,5.0,58.348704771421026,occasionalsearcher,68.793499734022,0.7637696830328157,6.0,0.498979684494169,0.7075045173875502,47.543446047319016
11497,2.0,404.68593654232393,3.0,10.229236742931912,occasionalsearcher,17.204818799510512,0.1254394587376635,18.0,0.3274840039388823,0.5592352025938316,79.97412031062032
11498,,766.8919664142694,8.0,70.74039249481552,frequentsearcher,81.79522484966483,0.28181105241245863,26.0,0.3773676455496056,0.3139402159689608,94.69802475508163
11499,5.0,442.6734822920114,3.0,0.8567433110594297,frequentsearcher,98.20689888927777,0.28441831577154153,4.0,0.3439900316098315,0.09356587664019544,88.6049247301107
11500,12.0,343.37137222530487,8.0,46.93628924959681,occasionalsearcher,77.2964335024768,0.11344802912233165,6.0,0.38915272208586577,0.17663913978154688,61.97039021376571
11501,5.0,447.2061537928371,6.0,30.496789251805183,raresearcher,76.10158308261354,0.18622885004220358,10.0,0.1322312957622498,0.844153743158115,74.51785591076067
11502,7.0,661.0854068178389,4.0,13.4956760205762,raresearcher,,0.6955958633223088,4.0,0.39837411365358094,0.06016008757340474,65.02225157351762
11503,,643.696517230303,5.0,40.14230764734071,occasionalsearcher,37.82873200063756,0.3089688564293628,13.0,0.4689242022956574,0.5868830258613877,98.60335184127305
11504,2.0,546.5298031958263,1.0,3.9625773357578384,frequentsearcher,94.93624352626826,0.32730312897318103,4.0,0.19789846678295409,0.06219610098814732,96.35569970017312
11505,4.0,582.655774164574,7.0,10.526175649138526,occasionalsearcher,43.561833244229895,0.9845702794002995,26.0,0.4443605358693314,0.6507545194409692,84.27591337709234
11506,7.0,539.2049742915084,7.0,19.931132349934387,raresearcher,9.052311060895224,0.7297415151443133,3.0,0.09975326187744865,0.8092289544717604,35.53077218950562
11507,5.0,248.15124992346023,3.0,43.02718226291774,occasionalsearcher,23.797310018447504,0.5035344539593543,25.0,0.24891111726187176,0.5941506229916576,89.2661291916933
11508,1.0,384.003896093727,8.0,118.68867061997216,raresearcher,5.446551953054346,0.679147502369058,1.0,,0.15595020343865973,81.73481435158803
11509,6.0,712.8178101110825,7.0,16.150819991330902,raresearcher,58.90555636871837,0.5956847054469657,6.0,0.24337800083567662,0.1553292330214957,10.009658198818194
11510,7.0,372.49726971501843,,111.37634371652561,occasionalsearcher,0.9793419155717076,0.5880212572345852,24.0,0.32177716965698455,0.17179865423281515,44.61303248831161
11511,6.0,625.6610526565489,,80.62482671621675,frequentsearcher,81.69702206783744,0.4023313202901656,19.0,0.3260132297718757,0.037631359381790186,52.48745042300027
11512,4.0,793.4657450554574,4.0,2.8773755459178787,raresearcher,59.793595950494314,0.9800727442177086,1.0,0.2875994770728967,0.5089499004544595,
11513,4.0,676.7232738762598,7.0,20.746234445213815,frequentsearcher,17.2704256569888,0.9495878741259429,3.0,0.05429512412555826,0.010071894205865184,5.1916574105385305
11514,5.0,529.8312638951991,7.0,23.94739286316173,occasionalsearcher,85.91107537613696,0.33814806909639883,18.0,0.18819679274965495,0.5473452596031173,83.34988848006932
11515,6.0,659.1671876944205,4.0,41.49660745529997,frequentsearcher,54.12970047607706,0.6010903420460191,6.0,0.07373817944731192,0.7478398040507969,34.561171676975746
11516,3.0,282.807006822501,8.0,30.877340148756105,frequentsearcher,28.184630088145944,0.7600847172042267,5.0,0.08813972074316623,0.34691279513551265,7.175618143359341
11517,4.0,151.5464761971512,8.0,4.228722522293328,frequentsearcher,69.81289551514388,0.38429282104121976,15.0,0.48691207842442435,0.5747073253062227,69.64962186486859
11518,,540.1399117104926,6.0,24.52287303488314,frequentsearcher,99.25948012392429,0.11289085799475795,19.0,0.22964607255255193,0.7260644414897964,35.49216119991813
11519,5.0,455.2081923177901,7.0,1.4528391156015223,raresearcher,42.95799099241088,0.995949731833209,23.0,0.35052422090446606,0.7282767290256551,83.03434739356732
11520,4.0,626.6878977711169,6.0,39.68289842911603,occasionalsearcher,90.95686697655468,0.7802178545381173,28.0,,0.7808257843001016,66.3473610783551
11521,4.0,390.17409229655914,1.0,97.96881472880328,frequentsearcher,16.23940938063474,0.14090009296548234,10.0,,0.3556348404683729,88.72619756821216
11522,13.0,224.01842375172436,9.0,21.3913616641982,frequentsearcher,14.159975295727467,0.176135235104793,14.0,0.40755101858119036,0.5107526696255696,80.62372050560373
11523,5.0,317.8192506907611,6.0,67.76523124894423,frequentsearcher,15.821164421899558,0.8815596049977994,12.0,0.3624097424346232,0.9466811925685119,15.71710911095896
11524,0.0,535.5058599870727,3.0,14.220098434638025,frequentsearcher,20.55909646663563,0.4121400295078489,3.0,0.4564897532895281,0.5676735797638534,80.59300890594152
11525,6.0,569.2910011501207,6.0,18.829705579730177,raresearcher,66.16514580478253,0.9798643835908194,21.0,0.31880152075542395,0.07495290645576025,6.768738489402892
11526,5.0,486.917316183224,1.0,23.688130178388988,occasionalsearcher,59.20913719394013,0.11224043880986623,5.0,0.2048019025561127,0.783052238423465,31.76626479525011
11527,,624.7279965611432,2.0,69.60334168383605,occasionalsearcher,88.77821363960467,0.40876657356984447,0.0,0.19606509358509194,0.4918453007982845,25.21488059758742
11528,6.0,357.3795788514717,3.0,7.00934918361055,frequentsearcher,58.16752980952186,0.22938318581074113,17.0,0.32225324170417025,0.35200946086267615,16.213609551902074
11529,2.0,,4.0,53.853796982525836,raresearcher,17.65342824107258,0.2491911863404368,,0.4132777101498497,0.1781340892457377,1.696234348676473
11530,4.0,,3.0,7.778807413925174,frequentsearcher,72.29204294855262,0.8681867117514821,13.0,0.4076372777781692,0.9178459933285,39.35755603160271
11531,10.0,768.9319652246513,,19.420475683070425,raresearcher,95.47334843706896,0.6552825897487531,,0.14672645438005538,0.7286025991092399,38.24421375211764
11532,9.0,546.473699774132,3.0,18.596847409889644,raresearcher,82.48602974675877,0.34545273896757767,14.0,0.4415158358494666,,14.272735462527141
11533,5.0,532.2064663871297,2.0,1.5461726159941171,raresearcher,56.372702310451274,0.6215601631946838,11.0,0.27787969169173654,,12.398220482559497
11534,4.0,231.01739875320067,2.0,5.080951510823361,frequentsearcher,40.642413681625065,0.37854203600002767,16.0,0.03785965192420254,0.3852426301144133,95.60023325680184
11535,5.0,501.43968780323576,4.0,17.184325809812336,raresearcher,69.76978025246477,0.47212532269756147,9.0,0.12907598666523823,0.43805947419831426,
11536,5.0,350.02147572272975,2.0,10.35138865458116,frequentsearcher,36.66246692351478,0.9011715007245484,24.0,0.324607438833479,0.24449976433894927,17.33908840045626
11537,3.0,539.2196418705901,7.0,39.52579784977168,frequentsearcher,63.44876138437051,0.5496921928631862,6.0,0.3879729821648237,0.25168957603763786,80.09806875030844
11538,6.0,572.3583942241779,9.0,4.731610753142782,raresearcher,4.469145457221602,0.023430136069071295,25.0,0.06929989602105358,0.5820389053375475,68.07055384026667
11539,3.0,,6.0,70.33676185035556,frequentsearcher,2.3052854503311737,,14.0,0.2945631334413164,0.8097342087147136,52.50966451484286
11540,4.0,585.7788049931937,2.0,4.575105612124209,occasionalsearcher,83.06006233833618,0.16969677275433248,20.0,0.46858636616445015,0.3082787330168283,95.79139341345861
11541,2.0,332.5164445527456,,14.750410218615947,raresearcher,67.64515515224782,0.6581734840969616,8.0,0.4928293888842984,0.5807985161878161,41.39076703164083
11542,,502.2704778063784,2.0,23.800366598957208,raresearcher,55.37497422895804,0.3494385962079086,7.0,0.05214637046638487,0.11071963161771858,7.367779319220446
11543,3.0,721.2450829994261,8.0,51.375107701432206,occasionalsearcher,58.096151180878394,0.23802852444499234,28.0,0.35999631199590054,0.13754123798556783,57.42121940070669
11544,5.0,467.1886750186537,8.0,2.6509488992069485,frequentsearcher,39.92039912463821,0.2715418645982026,17.0,0.23340941367125234,0.8884878858931357,2.294968716673973
11545,2.0,668.6419738708017,7.0,13.995616512066855,occasionalsearcher,49.91120318577175,0.6884903552558674,,0.1115936618015479,0.44474681730742904,60.09037813352016
11546,5.0,356.39973485777546,4.0,19.923156822412164,raresearcher,24.521729138130578,0.6267516444808332,14.0,0.31057245923810844,0.13318614803553663,8.187236736282365
11547,2.0,387.70668632171225,1.0,7.576925601027187,raresearcher,15.485897871247289,0.47271231312549544,21.0,0.44271856648380725,0.5766739773369904,34.1149632674283
11548,6.0,,,28.14466925249233,raresearcher,27.192729344152433,,11.0,0.22397809961124143,0.036053821268270725,0.8271095538646578
11549,4.0,795.1921787659865,7.0,9.334590468023979,frequentsearcher,91.84638616800609,0.4347378146612122,12.0,0.07507960642411832,0.02230104078740114,
11550,13.0,428.79771101816175,3.0,28.084484576291377,occasionalsearcher,52.516541019137634,0.3128046005939552,27.0,,0.1075071587097215,23.959539859337642
11551,4.0,402.5745325826773,2.0,,occasionalsearcher,67.44141228283004,0.47520309179471276,1.0,,0.7018123758502193,67.97341513815238
11552,8.0,379.974800047278,3.0,7.721273835450924,frequentsearcher,34.94428331594522,,26.0,0.3793941695751407,0.8191118796202185,27.67499663688269
11553,4.0,546.8005872930908,4.0,10.138603844853359,frequentsearcher,58.74570295059419,0.7470875678695962,23.0,0.25974965749717877,0.48777455661622315,25.921946516971417
11554,5.0,402.3893496561511,5.0,4.951639193401423,occasionalsearcher,65.13349390672111,0.6292326001836844,,0.07512562951372431,0.13215185197894563,52.23420054096789
11555,10.0,501.96048423508813,9.0,2.3277573967245315,frequentsearcher,72.79018077513955,0.9490402214334306,29.0,0.28189661400617744,0.2431506602767569,49.35622502974433
11556,5.0,381.32621555841183,7.0,5.932006549828856,raresearcher,28.604705040746037,0.8945736534115567,19.0,0.03843119442441001,0.2403071258406636,92.62258505965397
11557,6.0,237.98442724005002,1.0,30.63635864826503,occasionalsearcher,91.83558262510576,0.9319342020489512,20.0,0.11523582339224869,0.09914118313269893,31.076409192717623
11558,8.0,85.36464056904668,4.0,20.933403755200214,occasionalsearcher,49.39253454443266,0.6110950233939663,20.0,0.2370113197183759,0.12469201579692968,57.92375187731734
11559,4.0,,7.0,71.63917606138394,raresearcher,4.308819932387486,0.42565182971711846,19.0,0.3243782967615686,0.2922531799500948,75.63337009239038
11560,6.0,491.8782583210479,4.0,99.66432148368274,raresearcher,40.70795516562393,0.13915232331560057,21.0,0.21605115927674046,0.283954533117485,17.97702159589698
11561,2.0,599.0149923234071,3.0,13.778392635567787,occasionalsearcher,92.29209808911651,0.5038580782745296,27.0,0.4044323992725739,0.4740743954850807,19.559020111515558
11562,9.0,786.6274658172365,4.0,16.099199934627936,occasionalsearcher,72.76328807053778,0.10665457362182484,26.0,0.15275281646158456,,1.9695144327132152
11563,3.0,301.3001338049199,1.0,33.664261935284166,frequentsearcher,68.95633783555823,0.7948823709742469,11.0,0.43923837328377924,0.9105807611398915,37.275004646882984
11564,9.0,617.0418738301152,2.0,65.90076403531087,raresearcher,55.62563331854036,0.4552388635138005,16.0,0.4598629433848611,0.22956280685745045,
11565,3.0,624.1560484335452,2.0,7.724847310884907,raresearcher,17.2319971410555,0.7494055068906281,1.0,0.4023455007218772,0.4708428812470833,79.7182985510468
11566,6.0,594.6485102397994,9.0,36.054221538255106,frequentsearcher,55.59463383033395,0.39310317246530857,9.0,0.0843846808908219,0.9170796286554251,3.662658037463462
11567,5.0,507.5591338477503,8.0,33.84906624123315,occasionalsearcher,22.737246354531273,0.19022576201693564,,0.2883613610357384,0.23401179469046252,21.637305687618934
11568,8.0,504.77738520321793,2.0,62.7816047973766,raresearcher,28.193301312913334,0.4829204365769426,18.0,0.34256692946239137,0.8319802543938452,33.13174230552942
11569,7.0,412.31603234641915,9.0,29.75604651578846,frequentsearcher,93.37091915449346,0.24016799172050085,6.0,0.20163410379370567,0.9996760970741513,31.4304718313564
11570,8.0,,2.0,41.640651754789694,occasionalsearcher,56.01755667755375,,14.0,0.2720872211487576,0.3501746826651636,83.66719167970658
11571,11.0,720.25125916508,5.0,6.58771349090255,raresearcher,62.98528193177715,0.8312822790304716,26.0,0.23232587513167857,0.702516814756445,49.63298627446032
11572,4.0,272.947014676338,,1.6467622238116157,raresearcher,89.58199411595044,0.4026745760031982,9.0,0.3519752587921054,0.07380009525626263,92.85286174229009
11573,5.0,365.95455983976785,2.0,45.53741075896046,frequentsearcher,2.5110046451606527,0.25832695610374246,3.0,0.4856096308110218,0.5354659082536458,63.742000579297255
11574,4.0,445.8537501470234,1.0,16.882495316321965,frequentsearcher,69.94559961906334,0.6779218063184058,18.0,0.4271890521994854,0.7707976222924302,69.1561189369799
11575,3.0,414.73437294133566,9.0,71.3894703068431,raresearcher,34.02588102557446,0.6898744541452565,29.0,0.09599168790500151,0.23341356228024368,42.08908007077764
11576,5.0,436.5744017482097,2.0,14.954170950082142,frequentsearcher,8.397243130918486,0.29594511546471625,26.0,0.44204683531331995,0.9664579624166012,90.72383003296525
11577,5.0,372.3555712690437,2.0,5.9678640377293375,frequentsearcher,40.59992120288041,0.13162523018454741,29.0,0.35449004149562335,0.5614744239223767,64.62253136080108
11578,,498.1369722587299,7.0,35.209962711345675,occasionalsearcher,97.98487123284202,0.3748879034963135,17.0,,0.6780729354353506,60.27914764031726
11579,5.0,819.1523224918577,5.0,7.515381419989889,occasionalsearcher,7.926064586433911,0.07743887516306303,,0.01231722057825374,,75.39095273917891
11580,5.0,519.4715497836434,6.0,18.43901419312847,frequentsearcher,76.4293473208493,0.5953069831629451,4.0,,0.6057490571113966,96.79987389849659
11581,1.0,503.6716026318812,1.0,4.524167505773942,occasionalsearcher,,0.7197441745608346,28.0,0.38809740824189265,0.13760295844479253,65.98843776580419
11582,7.0,347.4653182110611,1.0,29.65274500614121,occasionalsearcher,96.50669796872008,0.30321440981663683,0.0,0.35966915284867906,0.6281372077975065,52.43439459523213
11583,9.0,691.8290938955724,1.0,5.908917200214511,raresearcher,20.379115370404822,0.8600202563594652,0.0,,0.6853961695438362,90.75907834026152
11584,6.0,587.4063776652158,5.0,,raresearcher,82.75943905106125,0.09272109816426799,12.0,,0.8136117567195397,
11585,1.0,564.4337091673036,2.0,59.36994414190038,frequentsearcher,52.38706295801669,0.8541154072625934,21.0,0.44048748792461184,0.17633200297585638,95.00979099724805
11586,4.0,764.5166088054742,2.0,34.881682049018245,raresearcher,25.61568687470639,0.289487537130114,24.0,0.39383945930988123,0.8384811690729712,94.89019738993753
11587,4.0,197.13134655362228,4.0,144.993395410215,frequentsearcher,82.84412122547043,,11.0,0.30032713694043117,0.416416212052364,54.438879155838485
11588,,535.6219314331983,7.0,123.9328288207001,occasionalsearcher,63.552021541384505,0.884608190177492,8.0,0.2736722563660399,0.6585098213888054,83.95266525957871
11589,7.0,299.11110538819725,1.0,13.795375416121514,occasionalsearcher,89.53423255185527,0.7634866187078173,20.0,0.0228456157923273,0.7469624139111568,64.35743888801704
11590,5.0,,4.0,9.234460300451861,frequentsearcher,53.50554861622552,0.7372928958291701,9.0,0.11188293953520645,0.6535870805636935,39.13686622093115
11591,3.0,,6.0,,raresearcher,11.30022367127178,0.9187900624251093,14.0,0.061614914492886974,0.3225022645156904,28.064407563104655
11592,,627.2647054723515,5.0,32.67878447757198,raresearcher,23.58050421792498,0.9377642401843668,13.0,0.23441095140299117,0.72705083737472,78.6747564374107
11593,5.0,,4.0,26.674627150563232,frequentsearcher,74.66969335741967,0.5453393586369593,25.0,0.4971951491699057,0.061370860707442465,77.16683914749078
11594,7.0,457.8539571374368,7.0,40.73716946957644,occasionalsearcher,64.22564320651341,0.11757330761254958,4.0,0.4983167691447753,0.29519460771735884,87.20968086804403
11595,4.0,316.78321879528124,7.0,64.95460430643983,frequentsearcher,47.150385654065985,0.7071212709631721,15.0,0.12038679942154501,0.1486717200641513,56.60667658100864
11596,7.0,234.18893714672356,5.0,18.00348492593426,occasionalsearcher,5.628137845429415,0.39309463792817034,16.0,0.3216105725297064,0.05555664074710487,67.40398008496228
11597,1.0,596.805455657194,4.0,2.8153539606821405,frequentsearcher,15.176534055779012,0.33730330130778996,5.0,0.044274708328374435,0.8684564912412064,87.97656634128172
11598,6.0,461.48184568831437,4.0,20.102354571434816,raresearcher,94.46033184753493,0.7937307813799209,15.0,0.30560582646186163,0.45788677796563737,15.895788034434155
11599,5.0,293.0614755032684,4.0,69.50292765589272,frequentsearcher,24.02097297250053,0.8155809941167189,13.0,,0.3484661972295935,29.404406906238933
11600,7.0,652.5079293101066,2.0,58.67207626916363,occasionalsearcher,37.654102986210845,0.636810214620079,26.0,0.4983004326907954,0.5841908897227102,
11601,8.0,592.0381304383791,5.0,1.3092384688100502,raresearcher,37.575686001732336,0.30882668746086284,14.0,0.2778561342824187,0.012419490499291808,88.73605026920582
11602,8.0,584.4758088876781,9.0,,occasionalsearcher,28.106278143967312,0.5860557756013245,8.0,0.2294176815087865,0.40799448324747467,53.72004273034114
11603,7.0,663.0041138915325,,23.818039028062138,raresearcher,30.295492640769016,,25.0,0.2996470502374061,0.3323149912021355,13.097782321393602
11604,5.0,643.9091300548116,8.0,22.78216341137705,frequentsearcher,40.22594397879639,0.35224386318755285,21.0,0.1201840180332513,0.8112923296560459,46.407948372460574
11605,7.0,741.5627801027015,1.0,14.700924850234925,occasionalsearcher,39.87220657266873,,23.0,0.43290514068457325,0.32895957135761933,49.83151271440828
11606,4.0,745.7858856372077,8.0,87.30274774737256,raresearcher,59.94849980468878,0.6033407454784436,0.0,0.12366845012500538,0.15114078128519592,67.37287025575003
11607,2.0,485.9066786587981,3.0,,occasionalsearcher,64.7398934488627,0.33222125909260825,28.0,0.37920485508769686,0.14111564756913952,59.651322648066206
11608,4.0,383.78827135011375,8.0,43.970331003314676,frequentsearcher,46.93883678470373,0.02652974855579815,23.0,0.44609273867175,0.4134827951997583,55.78347506801234
11609,4.0,294.2067711231134,3.0,42.60258094527396,frequentsearcher,65.97256253189224,0.018547062109020795,29.0,0.4076332849045826,0.23304924188125442,36.61046912616742
11610,3.0,614.1961495713734,9.0,30.71132055224979,occasionalsearcher,91.4538672761562,0.7210154015877505,14.0,0.1699742460676934,0.9310812756872673,
11611,5.0,448.61176162608245,2.0,27.481782793492023,frequentsearcher,36.61021313155302,,7.0,0.4807474250419993,0.9907615084327585,14.31729993433658
11612,9.0,703.7033881250427,6.0,23.236612965190186,occasionalsearcher,79.67700757490964,0.20666643672207952,,0.419711698081816,0.4797673158956476,23.68349183566618
11613,2.0,478.0962103908339,2.0,67.91621049303532,occasionalsearcher,94.4558506222902,0.3056881605153582,5.0,0.012994435972287555,0.30035826765276585,52.92168666664152
11614,3.0,512.6893921455733,4.0,,occasionalsearcher,82.89988221717178,0.4725758653775378,22.0,0.37038634199308385,0.6927763500071662,28.530919860946813
11615,6.0,584.0962744818764,7.0,,frequentsearcher,98.72744332344044,0.29045772299498673,,0.4757933587839525,0.7752115977971287,94.69024869342228
11616,8.0,440.2842292605628,4.0,46.14481020871359,frequentsearcher,31.376615555504916,0.11146346537394214,18.0,0.3701745922367935,,2.137398739960261
11617,2.0,342.2393483926198,5.0,32.69210764089481,occasionalsearcher,79.81101762714337,0.28137147898655235,3.0,0.14087493577420712,0.6503857792939992,35.46859012565536
11618,,586.5314118005292,9.0,85.133805935594,occasionalsearcher,11.096611549707058,0.10245842512127468,25.0,0.47347946160174714,0.32912311754037393,10.403936283449012
11619,7.0,373.01161331760215,1.0,17.26380761465452,occasionalsearcher,78.93268250454851,0.08027208740649494,10.0,0.4367603343850693,0.14529271536693467,63.963465995570786
11620,8.0,332.42507969951555,8.0,33.314868055362375,frequentsearcher,22.038970937078716,0.6087298246858421,26.0,0.15842817097653938,0.5479849847365669,33.12106099324116
11621,4.0,485.9232000331918,2.0,23.461083238722946,frequentsearcher,53.30502441669175,0.5317939430509182,27.0,0.4321598526054909,0.6144112780106593,48.427527274697134
11622,4.0,660.5022356671952,5.0,7.246657371240046,occasionalsearcher,53.63422186169241,0.2243732314904946,14.0,0.34637874193766716,0.767947771227664,39.133198514476355
11623,7.0,426.7080315082762,1.0,11.067431373230404,frequentsearcher,39.32427304131254,0.36815919188426627,19.0,0.415636221689847,0.3622162873260196,11.190434185496645
11624,5.0,389.6383059022652,8.0,4.806676151389391,occasionalsearcher,76.10396803573569,0.8387536331807235,16.0,0.19988593291559298,0.4670986787733764,5.77693159028243
11625,9.0,221.300593642082,,16.32593299998814,occasionalsearcher,73.15265454283106,0.4992456278273568,29.0,0.015599313769216139,0.08467713687830647,33.87917414438333
11626,6.0,274.53236147190154,5.0,8.893961374255616,frequentsearcher,60.35839266201651,0.45990428580641407,19.0,0.05631986242128828,0.1509804367588038,24.85883967552812
11627,6.0,552.5140920572613,6.0,20.195308869863208,frequentsearcher,36.98703736932695,0.9507993015116899,23.0,0.18732080241680737,0.7144409385791957,86.43245416821448
11628,2.0,,9.0,1.2695891877285392,occasionalsearcher,92.56575630576566,0.6973200532525585,25.0,0.3270847036486249,0.8503628781729102,60.431301109288725
11629,6.0,819.9976252883157,9.0,44.19206716696356,raresearcher,5.877102635882425,0.4258220882709185,11.0,0.20795318700093146,0.0653948791217962,56.556566665503574
11630,4.0,302.89379628949837,6.0,40.85747739795572,occasionalsearcher,33.89958919377995,0.894901501869169,,0.047822921578866195,,50.743480822688745
11631,3.0,599.8171294044444,5.0,3.8458412900201986,raresearcher,78.71544463787707,0.47868105387526694,19.0,0.011014177003470182,0.14295695229652428,9.88190504759886
11632,4.0,360.88190321196976,6.0,0.9560488365116397,frequentsearcher,23.300781059148377,0.20277855088695373,5.0,,0.9261379546165762,98.06454058828966
11633,5.0,304.4425983945831,7.0,42.30945425347582,raresearcher,29.49930321205907,0.6558510290908243,15.0,0.013792767027991537,,24.58464813832424
