trip_frequency,average_booking_value,destination_diversity,session_duration,search_behavior,Cluster,Cluster_0_Probability,Cluster_1_Probability,Cluster_2_Probability,Cluster_3_Probability,Cluster_4_Probability,Cluster_5_Probability,Cluster_6_Probability,Cluster_7_Probability,Cluster_8_Probability
5.0,662.3011843949231,4.0,4.593281119440136,1,3,7.310396009523166e-05,6.5077673110811924e-09,1.3132054810164816e-28,0.6882127202707176,1.7634318610627475e-06,3.3288755368155638e-16,0.07088013677311777,0.0010631223206500617,0.23976914673578978
7.0,445.3633242951148,1.0,13.733924905880652,2,7,1.1451512314650614e-19,0.42932894396332355,1.344286678672229e-09,2.449539347657911e-05,0.0019422319327924212,0.0018296435366668422,0.01344501592355885,0.553429667611858,2.940357303861942e-10
6.0,316.5647219256486,1.0,18.54491870174268,0,5,3.193366263165896e-33,0.21847181282070618,0.0026915607653756122,7.998678974443983e-13,1.7045458747472492e-06,0.7785541579000119,7.074740894010506e-08,0.0002806932198239137,2.2620662189745415e-20
6.0,473.08331099629584,4.990620259826026,17.421796255314582,2,7,3.248781178731557e-17,0.14165502532590799,1.5930403471557524e-11,0.00033543497545089824,0.004732692096886258,0.00015029497172001924,0.05404027222356395,0.7990862659464655,1.4444074613360255e-08
5.004448022126588,714.4123257479947,4.0,12.3513896723562,2,8,0.005962674944608271,2.294217632890356e-12,1.061878952064894e-34,0.20871723243691248,2.417700183407846e-08,8.619688827780654e-21,0.0023259688361059994,5.434046853805848e-06,0.7829886655562218
6.0,659.0416978166536,4.0,28.975321614870087,1,3,5.2096331643787774e-05,8.684650865211112e-09,2.961989476060921e-28,0.7459639028550452,3.1354565399447874e-05,6.773583264756507e-16,0.05725364644541175,0.0008997293710841619,0.19579926174676368
4.0,535.4838328763904,6.0,0.8276624314414082,1,7,2.2099502260850934e-12,0.0029967269397474143,1.8382168943347085e-16,0.022164467844778542,0.0005155977593504823,1.0631493560400626e-07,0.3853464932250435,0.58895670880068,1.9899113253711277e-05
5.0,615.625762179393,9.0,3.4972958763145137,2,3,3.548086830441977e-07,2.233234759980132e-06,1.0414720491550549e-23,0.5766494124855377,4.083384705670111e-05,1.2671874223664864e-12,0.3696549664639543,0.0315529761592744,0.022099222999465217
5.0,585.7046650152797,6.0,24.658386373131016,2,6,7.221658373615248e-09,5.934699933659687e-05,1.1425821987236243e-20,0.34253739952263695,0.002220236049706227,2.0069599008807092e-10,0.5250575020483845,0.12732777673162426,0.002797731225956949
6.0,447.59109456182046,8.0,85.6975626148334,2,4,3.5936969652023724e-20,0.04598936279118274,1.4875301292372392e-10,7.496522797132628e-06,0.9220565618020803,0.0003823808040678399,0.0009877556131895114,0.0305764422530183,6.49102196928863e-11
4.0,627.2691062665583,8.0,12.342297081717629,0,3,1.711064805346999e-06,4.958504928305585e-07,5.908684839366932e-25,0.6985782739869061,5.444557943065823e-05,1.6968150360857658e-13,0.24358962011591348,0.012032238324849223,0.04574321507743341
8.0,593.138179997934,7.0,26.94644377110185,0,6,2.6669952638471837e-08,2.255350962392891e-05,1.6503685240000157e-21,0.44267377706670175,0.0019657843116906936,5.0646963051819666e-11,0.4739815392829946,0.07566541411611938,0.005690904992268631
4.0,515.7438952293763,4.0,51.71499688623881,2,7,9.800772443492576e-14,0.01500283271851109,1.3804651617348121e-14,0.011265596842085515,0.25256253999005057,2.596008511007809e-06,0.18372074031718272,0.5374428643953068,2.8297282408157712e-06
9.0,859.2879417317733,1.0,29.931223348062,2,0,0.9853983337121027,2.837634469730839e-25,5.573524394017972e-55,4.430286642254796e-06,6.003303239395797e-17,6.7673298407809445e-37,1.1239425832135791e-10,1.2609675424003948e-15,0.014597235888858515
5.004448022126588,348.0736662120612,5.0,51.25253608644511,1,5,1.5044722589882601e-29,0.4970639999099991,0.0001727030860428546,1.4458357667216157e-10,0.0008770489440305487,0.4995076799676951,1.9510958679508315e-06,0.0023766168517809043,1.4269948726002422e-17
5.004448022126588,551.6461989517627,9.0,36.69252017643424,0,6,6.302850597869474e-11,0.0011068996516341086,1.1289886050800617e-17,0.10715203797007355,0.030790546716887805,2.453743680508782e-08,0.5013209973047773,0.35945388261726935,0.0001756111388922684
4.0,434.070038854939,1.0,19.037586070305863,1,1,1.131082036520106e-20,0.5936388243101397,7.162471503726226e-09,8.352345807729532e-06,0.0028634323928489473,0.004959309885583344,0.006601571585169639,0.39192850226218634,5.579338406705399e-11
5.0,475.5459070705493,4.990620259826026,0.0382029654601339,2,7,3.897216250480985e-17,0.10633128077995818,8.10422642490933e-12,0.0002958175283244592,0.0005649879979612385,8.320081086549789e-05,0.05847706757063513,0.8342476296935114,1.561064003727761e-08
7.0,120.3156336432818,6.0,52.83092946560417,2,2,3.504915497224811e-61,5.842440726856636e-09,0.9992149028450379,2.361605979602541e-31,4.268438423847988e-17,0.0007850913125211474,2.8388967842320385e-23,1.4141140183917276e-16,5.110348003593524e-43
10.5,471.0511118552784,8.0,10.782046055245315,2,7,2.516862547199831e-17,0.1376797497246831,1.7398983796526627e-11,0.0002796699738385438,0.0020220401053619406,0.00014248730398784039,0.05236447647572161,0.8075115639545781,1.2444428906775885e-08
6.0,879.8302215695527,2.0,65.57881005975189,2,0,0.9962207911619761,1.9382182090038705e-27,4.141796227819286e-58,5.683241422345204e-07,7.365142464202287e-17,2.4298296540280075e-39,3.3801507975761693e-12,1.6735834223290175e-17,0.0037786405105001437
5.0,570.3493112457669,4.0,30.90272752534357,0,6,9.658446698334507e-10,0.0002364022556478099,2.8211888158056044e-19,0.21599234749474538,0.008844164086260962,1.8797399727851883e-09,0.5627941185247045,0.2112616180213534,0.0008713467717041218
4.0,548.63571388347,1.0,12.61137190891618,2,6,1.8955316333878674e-11,0.001468584050227704,2.3312584254754052e-17,0.05310898294446359,0.001698310851042891,3.0334891601551624e-08,0.4742926662835473,0.46935261383526167,7.881168160971442e-05
5.004448022126588,504.6363302238733,6.0,85.6975626148334,0,4,1.5190392661363065e-15,0.0018337447985180431,6.863798905290028e-15,0.000539520312966054,0.9641685658259531,7.94957985673268e-07,0.0073893276272277665,0.026067975253321926,7.122401736862833e-08
5.0,316.513322068856,9.0,58.76202761640357,0,5,3.390766079961107e-33,0.15267520283505173,0.002064314134703254,9.439404045970608e-13,0.00012852936766703077,0.8449999730365731,3.7612541277917575e-08,0.00013194301251921232,2.101612078333728e-20
5.0,457.2327341208261,7.0,52.90356829375814,1,7,2.0465157775065273e-18,0.2777194816366603,2.346153172819288e-10,0.00012556976200198158,0.24410717002502597,0.0009884963756485307,0.020117464003510135,0.45694181585408683,2.108451191013283e-09
5.0,430.1103937232434,8.0,28.34372538186983,1,1,6.633968118836795e-21,0.6437335508390726,1.135286530042563e-08,7.221530997388288e-06,0.007962774406900503,0.0071477859476956115,0.005192359083957019,0.3359562967991808,3.933094857984359e-11
5.004448022126588,553.680526913068,3.0,14.051944159593344,2,6,4.731869141552878e-11,0.000972543708299161,8.202317941594036e-18,0.07379322557240722,0.0017991084094404579,1.5478841943131622e-08,0.5107413480168602,0.41255278881230933,0.00014096995452245287
3.0,604.023258619234,3.0,33.86234936963193,2,3,8.056600424998873e-08,9.533409025268525e-06,2.38786325548314e-22,0.5690178947917625,0.0026546303784890004,1.417931898162302e-11,0.3718558962336467,0.046496116490622096,0.009965848116269596
3.0,542.163426312159,5.0,28.881349030525467,2,7,8.568642169864357e-12,0.002619318875719005,9.143877630195474e-17,0.05115968775958384,0.014282441792164913,9.08748069862143e-08,0.42488318428707283,0.5070048330640492,5.044333803388619e-05
4.0,469.7080414099373,1.0,6.859395993203673,2,7,1.2319691854580271e-17,0.1583119438440179,2.7248411388250853e-11,0.00019158001957491987,0.0012494317734012418,0.0001837447889163196,0.04484368498129026,0.7952196074104412,7.1551081570627675e-09
5.0,630.9068976559753,3.0,14.22907509408115,2,3,2.152728754054179e-06,4.1143381554012024e-07,3.7851779644666973e-25,0.7147315219478133,5.3935207807931003e-05,1.198103764271574e-13,0.2225958739622592,0.01083059090793014,0.05178551381149914
8.0,698.4059860935724,5.0,9.784266300947351,1,8,0.001965679524864816,2.5664249820753748e-11,7.233288820137323e-33,0.33526229729463597,9.236372042956466e-08,2.059194350808478e-19,0.007281419035237531,2.8144288772936878e-05,0.6554623674671055
4.0,531.4847880725803,7.0,85.6975626148334,2,4,1.768862189242166e-13,0.0004797027704721439,7.929721335691752e-17,0.00398998890910975,0.9494888590728141,5.287283978665651e-08,0.018458410792524433,0.027581257291652894,1.7282904083150465e-06
4.0,484.90608199594976,3.0,2.035715042079492,0,7,2.8334783871616477e-16,0.06575070306158007,1.6418076967684272e-12,0.0006826441264898623,0.000838242550812124,3.2467134919708516e-05,0.09175994063200957,0.8409359450510451,5.744150184281577e-08
4.0,745.6123498843378,5.0,25.29329154323869,2,8,0.04911097475763875,1.0185075360536703e-14,1.2580751377841966e-38,0.05995501293064128,2.6267809295650235e-09,8.83327100158311e-24,0.00015096649033090066,1.1016792280032036e-07,0.8907829330266755
3.0,598.5585271047366,8.0,10.523216880056832,1,6,4.099358365321081e-08,1.4211106889746044e-05,5.177486604967017e-22,0.4290118557934064,0.00024176701076148393,2.1496865628198775e-11,0.4900025053245394,0.07372874754324799,0.007000872206075233
7.0,577.9561399996807,7.0,12.469802757201023,1,6,2.495883482331618e-09,0.00010487837420397626,4.400349876635779e-20,0.23099346094876477,0.0007072711769567997,4.500146018664358e-10,0.5864923205863387,0.18019139179133606,0.0015106741765017826
6.0,504.6363302238733,1.0,2.027265937304155,2,7,8.19988884478148e-15,0.0231556729055267,6.17996487356125e-14,0.0026161814684281907,0.0007185189750774658,4.07260509347517e-06,0.16346652145859403,0.8100384926983095,5.398889014166398e-07
6.0,489.1386147953603,4.0,18.23240632312432,2,7,6.60516177349379e-16,0.06359704244256795,1.0994536281302877e-12,0.0011884008077012696,0.005544615501903982,2.9658346718024035e-05,0.10041253537045759,0.8292276393858694,1.0814368135810157e-07
7.0,461.6344568275042,4.0,37.622530269811385,1,7,5.101212340005998e-18,0.26566547008041447,1.2784921968495494e-10,0.00017932397126804234,0.05017900722799615,0.0006251154928892547,0.03251969568302099,0.6508313832451729,4.171389349374098e-09
3.0,525.6348311406,6.0,0.7440098603092324,1,7,3.922313076036002e-13,0.005860014587464726,1.1565895222181954e-15,0.0118267902685246,0.0005815720818401615,3.5024108406269876e-07,0.30621157250684705,0.6755131363808808,6.563932965750608e-06
3.0,507.9929056485202,1.0,9.966127687205766,1,7,1.764954006301719e-14,0.02064739534118831,3.8204934768481844e-14,0.0039452799556155575,0.0020597917931398104,3.4280073785709298e-06,0.18840890576294164,0.7849343101820755,8.889576051087859e-07
3.0,504.6363302238733,3.0,15.02988788249593,2,7,9.56461310176804e-15,0.026755844985071796,7.539079692954644e-14,0.0033647641624149106,0.0037435280615860603,5.6020616826303406e-06,0.16432992493246945,0.8017997233461097,6.124505802453155e-07
7.0,526.8682380353653,5.0,24.980703121193905,1,7,7.665610688615964e-13,0.00671324519877612,1.3203810094111356e-15,0.02023072678900222,0.01100883763573086,4.6750725495755696e-07,0.32935386767408564,0.6326818575460291,1.0997648353837684e-05
6.0,396.4973962893612,6.0,0.8355915942086498,0,1,2.8340078962913814e-24,0.8565387835037386,6.809541343389285e-07,1.0146722629909074e-07,7.756508123224208e-05,0.039684945982501676,0.00046329291200097026,0.10323463009902463,1.3981826907321746e-13
4.0,554.1154866917287,8.0,44.169411830259,1,6,8.437535434401056e-11,0.0010068642846029375,8.503430022824285e-18,0.12602209137237305,0.06808955611089941,2.171363894589627e-08,0.47660226203993766,0.328068561718883,0.0002106426752890161
5.0,700.045408488023,3.0,19.81371098011419,1,8,0.002149551166384926,2.1956973586065815e-11,5.7231582876628e-33,0.3450638708468278,2.623327869204509e-07,1.8757126871952062e-19,0.006081152739605136,2.2292968183775017e-05,0.6466828699242552
4.0,558.7471887650704,5.0,34.40615360830514,0,6,1.694212479322561e-10,0.0006598169161498076,3.1217171176376398e-18,0.13865099581975146,0.019720599520170957,1.0050043154120235e-08,0.5354273016336849,0.305228794307874,0.00031248158290497915
4.0,383.9442862450829,3.0,8.308760966445249,1,1,1.035062852729358e-25,0.8677361675700471,3.5248251457439437e-06,1.7524372489104053e-08,8.128128264516791e-05,0.0864700254912196,0.00012146712382487782,0.045587516182733344,1.1857003113900582e-14
3.0,504.6363302238733,6.0,18.30512069814161,0,7,1.4061045552573122e-14,0.0251328004509816,6.367330841215513e-14,0.00413008876882924,0.006276124615712834,5.367121685714875e-06,0.1827987629456562,0.7816560653251952,7.907718617150799e-07
5.0,637.9435082545675,5.0,29.931223348062,0,3,5.79496653271444e-06,1.2842704552134936e-07,5.0803803676330616e-26,0.7826168581692886,0.00017868813480079887,3.035648025169309e-14,0.13599375569309327,0.0043623458221975124,0.07684242878701117
3.0,585.4820804642112,2.0,22.99931512915304,0,6,7.381970507962778e-09,5.8255753238085976e-05,1.1669663765493636e-20,0.3256183568076565,0.0019807862497699127,1.9927615711562512e-10,0.5460252933493737,0.12362093050317302,0.002696369755542868
8.0,502.6252092801511,4.0,85.6975626148334,2,4,9.606555543496888e-16,0.0024719462229161786,1.2836608403299548e-14,0.00047753560777490675,0.9595118459592241,1.1641644002664383e-06,0.007259365530111,0.03027808599879149,5.651676869420457e-08
8.0,659.4902711888694,7.0,53.791109125085576,1,3,5.58941561693211e-05,6.1812698041977125e-09,2.1607329565909215e-28,0.7755370757530571,0.00040004597130440976,5.996326769903705e-16,0.03643820222088044,0.0005136216559419887,0.18705515406137652
5.004448022126588,397.4038722468405,4.0,13.216092506581578,2,1,2.43435347036724e-24,0.8663310396114753,7.447075476610875e-07,1.0131712090291304e-07,0.0002773960830818194,0.04497859811163524,0.0003709365309559633,0.08804118363805968,1.2418532972726458e-13
3.0,507.4749924101707,1.0,10.68155233216661,0,7,1.8535463994491623e-14,0.0207896385645241,3.972480472134922e-14,0.004041544786276033,0.0023726119325507816,3.552497624198321e-06,0.19434521434959176,0.7784465253918231,9.124775529835098e-07
4.0,347.8049012679702,1.0,3.194454172983913,0,1,1.3743239365582837e-29,0.617223375402945,0.00017501233750430063,1.1163310985150913e-10,4.6854510094417776e-06,0.37761444722294146,3.6929319266527242e-06,0.004978786542040868,1.456005737388794e-17
6.0,489.9463679219757,6.0,29.931223348062,0,7,1.2426644240517047e-15,0.06280665068245828,9.516312215137362e-13,0.0017737347694546245,0.026202197498336743,3.143780767669215e-05,0.11508140104416902,0.7941044110787298,1.6711822190305296e-07
5.0,787.1372941459485,8.0,21.19006483836053,2,8,0.4239140366048024,3.712236082232951e-18,3.103947845600692e-44,0.005164532067330123,6.138623379521289e-12,3.5205442089488053e-28,2.5351368822527206e-06,4.049746920522951e-10,0.5709188957798722
5.0,613.2133901260889,2.0,33.694073448390625,1,3,2.867174619950353e-07,3.0522395092550398e-06,2.5162214590616908e-23,0.655223375303619,0.0014766644118059352,2.735499801438638e-12,0.29942881247117553,0.025007337402990652,0.01886047145070265
10.5,522.8051740158976,9.0,14.586983100924352,0,7,4.494603049608006e-13,0.006980415877533732,1.8290189274048504e-15,0.014684871280567063,0.0032360411009502866,5.081703661225377e-07,0.31771508359953626,0.657375287390616,7.792579978336642e-06
3.0,527.0578277780979,1.0,0.7361050998602217,1,7,4.475137298143722e-13,0.005685200845693114,1.0467860352155412e-15,0.012011658482038728,0.0005664804195814328,3.1783117935164104e-07,0.31335373120662685,0.6683755878315804,7.023382852265751e-06
4.0,825.5983676639761,2.0,30.91455775428794,0,0,0.900027670385811,7.024146057935464e-22,7.004024260026351e-50,0.00015252089825345847,3.1236525553302024e-14,1.0172696746692333e-32,1.4588383809945573e-08,5.165152604118329e-13,0.09981979412700333
5.0,229.0694869359499,6.0,7.123212588078096,1,2,1.7018139585654604e-44,0.0015812022558009098,0.5292487812144377,6.338722468317755e-20,2.739836149011002e-11,0.4691699942981894,2.1504163568408405e-13,2.2203957376616628e-08,3.016170094194374e-29
4.0,668.0694282391992,9.0,43.754522799559176,2,3,0.00011729751632726257,2.245145454408649e-09,2.725069586919925e-29,0.7201473006440754,7.068536655341711e-05,1.3172547999858222e-16,0.028049068812320374,0.0003227935773967348,0.2512928518381801
7.0,504.6363302238733,1.0,29.931223348062,0,7,1.663487148006811e-14,0.028632365017350288,8.395359940769977e-14,0.0048343270819875455,0.024869003956611603,6.6598351299282626e-06,0.1852637398015036,0.7563929920857841,9.12221531163971e-07
4.0,630.8426881486322,9.0,39.76065865035712,2,3,2.230350927204236e-06,3.2343830975050173e-07,3.117526758498406e-25,0.795411103451835,0.0008377971226368863,1.2514435908046208e-13,0.14783414065270367,0.006658410252304155,0.04925599473115956
5.0,613.9330288188306,3.0,1.0898530958191963,0,3,3.106426199978744e-07,2.652756844099946e-06,1.5687706239444564e-23,0.5340328816905435,3.626620637717385e-05,1.5957683973382948e-12,0.41157090329190926,0.034328925643782815,0.02002805976632594
3.0,643.0828701972865,1.0,42.604834206948105,1,3,8.59736191220255e-06,7.729935210554149e-08,2.032183486378278e-26,0.8121766471951068,0.0005227866939120888,1.6642820077265602e-14,0.09751353632541529,0.002740858026147585,0.08703749709813581
5.0,613.7637383519791,4.0,11.218762491182792,0,3,3.2108650973997557e-07,2.6293897664892057e-06,1.652035661515899e-23,0.5779851674148848,0.00011415398013775801,1.7787338581140249e-12,0.37136285173380873,0.030246707149307616,0.02028816924380578
1.0,597.715655291236,8.0,0.926414947436365,1,6,3.25758988624855e-08,1.5668116254018578e-05,6.021115034041409e-22,0.3783333414537752,8.560691505191115e-05,2.2848753274638453e-11,0.5297752355174667,0.08572034877271192,0.006069766625994088
5.0,320.163167173691,4.990620259826026,3.509908176113888,2,5,7.236476490507714e-33,0.2803960025751928,0.0020508749238894917,1.3601004162856737e-12,4.3531213738821227e-07,0.7170331305625484,1.2898113702962742e-07,0.0005194276437336261,4.6658333277437935e-20
6.0,661.186910121428,4.0,1.382721691205677,2,3,6.173447058866167e-05,8.229802270630381e-09,1.9110139487884846e-28,0.6903709715772449,1.3423881322947181e-06,4.2807356361290536e-16,0.0785938895267902,0.0012984573626459283,0.22967359644479698
7.0,487.8891455963946,9.0,0.4440747725700377,1,7,5.358695454916956e-16,0.051554984711316344,8.098958011244781e-13,0.0008975303345507295,0.0006500345648358275,2.062603093255509e-05,0.10147088060609206,0.8454058524048027,9.134665913721244e-08
2.0,828.8527729036375,1.0,85.6975626148334,0,0,0.925865268021364,2.893904847503545e-22,2.8067323458489904e-50,0.00014032169761185777,7.629754200988905e-12,6.584341194078545e-33,4.626706301422385e-09,1.2883168270876038e-13,0.0739944056465597
3.0,426.51754374030673,9.0,40.4871595550298,0,1,3.5881954829557584e-21,0.6921683371702816,1.9233707856067753e-08,5.764488608242809e-06,0.030738571261741593,0.01074255660926721,0.0038353734766520503,0.26250937773514615,2.4593954322404653e-11
3.0,620.8424553727336,5.0,30.199392536362485,0,3,7.716052775432276e-07,1.1123391860281928e-06,3.360530304719979e-24,0.7098520321236891,0.0006239729098521786,6.553411223270664e-13,0.24464207661242815,0.014858546238889313,0.030021488170021773
3.0,566.2961683835446,7.0,8.429101227179526,0,6,4.09806379148787e-10,0.00028619477941055045,4.595394636760573e-19,0.13494563335640317,0.0006980697769965596,2.243345089989775e-09,0.5898435924717166,0.2737246915528627,0.0005018154094606836
4.0,369.3256725588826,3.0,30.02489172855163,0,1,3.6382111301225216e-27,0.7768938750999529,1.953981084921069e-05,3.027740909947349e-09,0.0004166409139717181,0.20789846857194455,2.5841853602272452e-05,0.014745630721936994,9.30735407233837e-16
5.004448022126588,605.5595570328458,6.0,81.7372347481333,1,3,8.703372499659043e-08,4.021844654342956e-06,1.007422223380592e-22,0.5268581054519087,0.31714216838703296,8.980949376168934e-12,0.13503013099124817,0.012958458603122829,0.00800702767932593
5.0,206.91705427179625,9.0,29.931223348062,1,2,1.07617567398384e-47,0.00016274181800777563,0.8056168061757097,4.793408917928529e-22,1.1636136811190431e-11,0.19422045144283354,2.560972787518431e-15,5.518094839395861e-10,7.064321728441042e-32
9.0,583.6929010990747,7.0,14.07473381820191,2,6,5.575389713119268e-09,6.387218056573038e-05,1.40483397102282e-20,0.2878109331963563,0.0006525108077642126,2.0342592607381933e-10,0.5634840739776373,0.1455351150312725,0.0024534890275890666
4.0,533.4838786720629,1.0,12.538292675988805,2,7,1.4796805569123024e-12,0.004317410706464117,4.1040320977143474e-16,0.02177556598118983,0.00215475551350303,1.9544077708614602e-07,0.3575871856859763,0.6141490488843764,1.583778623408697e-05
3.0,556.936287786623,3.0,29.823403428956464,0,6,1.1356188435959912e-10,0.0007796176184952087,4.6498548775440646e-18,0.11589269596363713,0.01217626620317279,1.2594858946388677e-08,0.5356290711047674,0.3352815178485551,0.00024081855295208528
4.0,384.96786200719794,3.0,29.931223348062,0,1,1.7025154880468805e-25,0.8590455132100642,3.4016247909468445e-06,2.554981922724827e-08,0.0010760462019977154,0.102078027348007,0.00011661980046631062,0.03768036626483877,1.6415697422544107e-14
1.0,504.6363302238733,9.0,7.919349653727319,1,7,1.0615709219344544e-14,0.022829127325935724,5.3558386023254024e-14,0.003342441473300907,0.0016883046418048834,4.4676949283243855e-06,0.1712575314973955,0.8008774837539177,6.436126526395587e-07
6.0,712.8178101110825,7.0,16.150819991330902,2,8,0.005476362570143371,2.616868157369719e-12,1.4021276271239335e-34,0.22084909491540733,4.06382374140247e-08,1.0950911961909947e-20,0.0023591028353889716,5.672498474390804e-06,0.77130972653973
2.0,430.7912190632843,2.0,26.4605886079368,1,1,5.602949007494003e-21,0.6521767767098666,1.2008909846847292e-08,6.312170088962343e-06,0.006195168841045958,0.007159463583530752,0.004955236236845688,0.3295070304162642,3.344898531967881e-11
5.004448022126588,504.6363302238733,8.0,24.495967108791145,1,7,1.5070533875908697e-14,0.02643873926605611,6.83184673161667e-14,0.004627717994570664,0.012651322945602951,5.9132844570239774e-06,0.17892446825156483,0.7773509756234219,8.626342433511884e-07
6.0,624.9387207593797,3.0,85.6975626148334,2,3,9.091762490928938e-07,5.008948997570545e-07,1.419719709571189e-24,0.728062659252121,0.15827356423223607,4.268249835973659e-13,0.0832001870863552,0.004141056036042164,0.026321123321669807
8.0,401.3019625859433,2.0,32.363322382518305,2,1,7.112635503970658e-24,0.8663445687376092,5.38936346080838e-07,1.9605049521498173e-07,0.0029339614735258623,0.043776041094419856,0.000449527534770296,0.08649516617256435,2.695292575284697e-13
9.0,416.1627495474089,8.0,17.874985300919207,2,1,2.6626441042571493e-22,0.7652608555212304,6.665520913766988e-08,1.2782106120601964e-06,0.0012348386008795887,0.014983129222473815,0.0019183625840559883,0.2166014692015373,4.0015859034751556e-12
3.0,629.8476227338949,8.0,3.8010473661859394,0,3,2.2427835398806924e-06,3.7974431664528936e-07,3.188614111382971e-25,0.6855212503196491,1.8214991911685203e-05,1.0486569242186426e-13,0.25041021465671964,0.011613244703928275,0.05243445279983105
3.0,394.96647658682105,6.0,54.659959473889536,0,1,2.1894450996360337e-24,0.8414095483782253,1.1225443107855335e-06,1.1974994691911848e-07,0.03161516607184718,0.07849875399960694,0.00022961797980680703,0.048245671276149406,1.0519043344987641e-13
6.0,275.4637919356252,2.0,56.01811837796601,0,5,1.996637067864271e-38,0.02085454353121794,0.0404702382976181,5.091637223989032e-16,1.2178452572254789e-06,0.9386720704858051,1.2066777943841369e-10,1.9297194322026155e-06,1.662280990603816e-24
5.0,589.9096120483762,3.0,43.60359816143211,2,3,1.3830655664678821e-08,4.2351637658972955e-05,5.892482685333111e-21,0.4528967926080084,0.01641891886293267,1.42087646602321e-10,0.4387848336631544,0.08787143733200659,0.003985651923496567
6.0,244.67609403933824,7.0,35.19878902269126,1,5,2.3237632164149207e-42,0.0041859764240453675,0.2554475172918172,1.6768522846503625e-18,4.203215131983081e-09,0.7403664030986671,1.841465705419969e-12,9.898041553106122e-08,1.4336058552398692e-27
1.0,446.49154248100456,4.0,85.6975626148334,1,4,2.3871490616611417e-20,0.047750049779122956,1.891761638378485e-10,5.9697031239989544e-06,0.9228210765514603,0.00044614620426002835,0.0008716796675048182,0.02810507785956303,4.578835198553951e-11
3.0,433.5926339500777,2.0,29.931223348062,2,1,9.505444194959564e-21,0.62904787931141,8.732638502795158e-09,8.48108826038471e-06,0.00952351271027715,0.006163569715850041,0.005600976633960482,0.3496555717580394,4.9564101174162604e-11
3.0,785.510449184861,1.0,0.1763285760109273,1,8,0.3887213525685239,6.5535185863753534e-18,6.579359664624791e-44,0.005346471427689648,8.93032520789031e-13,5.534616133945395e-28,4.424052856992416e-06,7.80930783813727e-10,0.6059277511691072
7.0,394.8213853380746,6.0,7.668861098352138,1,1,1.751563075699357e-24,0.865831284502406,8.986113909536489e-07,8.204888244976407e-08,0.00014316236967172664,0.046838508175305583,0.0003557891255764123,0.08683027516666804,9.895215245705229e-14
5.0,459.912401004303,3.0,28.15883626228902,1,7,3.004610779191236e-18,0.2775457764846312,1.595505588501514e-10,0.00013014127028084852,0.01605017247518586,0.0006608285694252611,0.030291970226005136,0.675321107970161,2.844760723748057e-09
4.0,180.3678648246245,5.0,85.6975626148334,2,2,5.589887348572033e-52,5.329808048719066e-06,0.9527429707595935,6.357414107648911e-25,4.336049586101953e-11,0.04725169938690285,3.954133377174978e-18,2.095415881003836e-12,1.8038402757864685e-35
1.0,755.6339692309637,6.0,50.519978527860594,0,8,0.10347684713446433,1.3642596448139902e-15,5.587574923789871e-40,0.041336691150345585,1.2790369201353078e-08,9.471001062454387e-25,4.446328198546262e-05,1.927502680386044e-08,0.8551419663678058
4.0,414.7851131295879,4.990620259826026,1.4394795126606863,1,1,1.5098275985568207e-22,0.7549067893570013,7.400850219207526e-08,8.391919147657566e-07,0.00018150675347792936,0.014075745883408392,0.0018534264499041303,0.22898161835324635,2.5442652781866953e-12
3.0,556.0956842792677,3.0,19.216869436914543,0,6,8.74496527730862e-11,0.0007710501556638554,4.7681460971605056e-18,0.09428888080156184,0.0034483243593653994,1.1595278132807563e-08,0.5418215755781702,0.3594693714583036,0.00020078596420655895
7.0,851.944366736102,5.0,18.837188147867327,1,0,0.9778661568205115,1.3744386994883924e-24,5.437580352876776e-54,8.809113508904971e-06,6.343936734883803e-17,4.305231677645785e-36,3.461304813205525e-10,4.947797457375117e-15,0.022125033719843736
4.0,829.2208952837151,8.0,70.05380443780858,1,0,0.9240934181515493,2.401809527090898e-22,1.8098009747327893e-50,0.00012527191046209587,1.1164216665564492e-12,4.398772305739918e-33,4.868989085148215e-09,1.4129139286921415e-13,0.07578130506774314
4.0,521.3055262675049,2.0,22.46502647370504,2,7,2.111906300485014e-13,0.01049143197813206,4.37342556168258e-15,0.012111346781607968,0.00840386984478392,9.931167316194783e-07,0.269377960322916,0.6996097088421573,4.689113455822363e-06
6.0,364.40429388243217,4.0,30.40107071238826,1,1,1.0176604785607562e-27,0.7379293018042634,3.3360644558764536e-05,1.498977360946477e-09,0.00029470186294445127,0.25094772592511744,1.5256774117193927e-05,0.01077965149002174,3.674049921578764e-16
4.0,697.8530907561742,3.0,85.6975626148334,2,8,0.0016721266965342581,2.6111559401817073e-11,1.3569790212872617e-32,0.47795879886868087,0.000452314234209263,5.203670697787368e-19,0.002940793901472039,1.0495603138918934e-05,0.5169654706698545
6.0,605.3796380953422,1.0,2.2491621619769337,2,6,8.566305302576076e-08,8.057951546227906e-06,1.4577897290050868e-22,0.44320869317037703,6.478392091454043e-05,7.666329390062894e-12,0.48472310206487895,0.061497645312789756,0.01049763190877422
1.0,564.1878263030738,1.0,17.47618779693818,0,6,2.774294032740724e-10,0.0004137626199650685,1.0236860825208566e-18,0.13031512889201619,0.0023002792262467302,4.122770176879653e-09,0.5743807409983728,0.2921961548072834,0.0003939290559172877
